,twitterid,Date,User,Tweet,source,likes,replycount,retweets
123,1510950297560096771,2022-04-04 11:59:57+00:00,AdoptionsUk,"Please retweet to help Narla find a home #Loughborough #UK 
#CaucasianShepherd aged 1. large puppy at 50kg, looking for an adult home with large breed experience. best as the only pet. She's funny and affectionate 😍

DETAILS or APPLY👇
https://t.co/SYNN90UIcd…
 #DogsofTwittter https://t.co/t1cMLh319H","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",522,16,587
124,1510946496476291080,2022-04-04 11:44:51+00:00,georgegalloway,Why is #Russia demanding an emergency meeting of the UN Security Council to discuss alleged War Crimes in #Bucha and why is the #UK refusing it? Seems clear enough that...,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13031,787,4566
125,1510942535396605952,2022-04-04 11:29:07+00:00,RussianEmbassy,"FM #Lavrov: #Russia has requested an emergency meeting of @UN Security Council on the situation in #Bucha, because such provocations pose direct threat to international peace and security. We will demand the #UK as the current #UNSC president to fulfil its duties. https://t.co/sv1aWoAi0p","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2418,1850,920
126,1510936959849533444,2022-04-04 11:06:57+00:00,ejmalrai,"Interesting: Why did the #UK reject a Russian call for a UN SC to discuss ""Bucha massacre""?
It is because the UN role is dead or there is no evidence but the one presented on social media?

Russia asks U.N. Security Council to discuss Bucha 'provocation' https://t.co/bjLhwrY0fG","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",450,20,226
127,1510644717813440514,2022-04-03 15:45:41+00:00,Mike_Fabricant,. And the #UK is coordinating the military support and logistics for all countries providing arms into #Ukraine including that of the #US from a British base  in Germany. 🇬🇧🇺🇦 2/2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",266,43,59
128,1510644716060258306,2022-04-03 15:45:41+00:00,Mike_Fabricant,"The national self-flagellators and #Boris haters on Twitter loathe this, but the #UK is currently doing more to help #Ukraine militarily than the combined effort of all other European countries. 🇬🇧 🇺🇦 1/2 https://t.co/DhNLx1Fwhv","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1194,321,259
129,1510587873606746115,2022-04-03 11:59:49+00:00,james_rogers,"The difference between the #UK/#Poland and #France/#Germany is that the former want #Ukraine to win and #Russia to lose, while the latter merely want to stop the war, irrespective of the outcome. So long as the Ukrainians want to resist the aggressor, we must support them!","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",994,28,268
130,1510529148929904640,2022-04-03 08:06:28+00:00,RealAirPower1,The Mildenhall Reaper! Did you know that RAF Mildenhall (in Suffolk) hosted a detachment of SR-71s from April 1976 to January 1990? Very many exciting missions were launched from this base. #avgeeks #aviation #aviationdaily #USAF #RAF #UK https://t.co/lr66XJLxOj,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",523,10,62
131,1510498061142962180,2022-04-03 06:02:56+00:00,dogbus999,"Trying to get decent pictures of these beautiful #Ukraine rescued pups. They have a different idea 🤣

Thankyou for your continued support.
 To donate to #dogbus #uk

 https://t.co/bsmPAP7VMR

PayPal: donate@dogbus.co.uk 

To donate to our work in Ukraine https://t.co/WegnZ6Aj0B https://t.co/CYzhJg9Pe7","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",336,12,115
132,1510283507871879170,2022-04-02 15:50:22+00:00,arsched,"I wish you would return the criminals you are harboring in #UK and stop being involved in regime change as a partner with #US.  
Such public messaging of returning our looted wealth may have more impact in building better relations between two countries. @CTurnerFCDO https://t.co/iPtsqGEBv1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9002,312,2680
133,1510149773046734850,2022-04-02 06:58:57+00:00,iNaseemShah,"Enroute to 🇬🇧 ✈

Super excited to join @Gloscricket 🤞

#countycricket #england #uk https://t.co/WSt9Mawl6M","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",11710,211,196
134,1510053146785103873,2022-04-02 00:35:00+00:00,TGTM_Official,I am confused. The validity of the Sino-British Joint Declaration seems under quantum state. #TheGreatTranslationMovement #大翻译运动 #HongKong #China #UK https://t.co/3y3uowSCdi,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",4286,240,1486
135,1509855229327642624,2022-04-01 11:28:33+00:00,stae_elephants,"Last May Govt promised law to “ban advertising &amp; offering for sale in #UK specific,unacceptable practices abroad"".Now claims Parliament too busy! Demand action now!End thousands of UK operators profiting from atrocities to elephants #staelaw4eles @domdyer70 @animalstaruk https://t.co/jwdkDq29ZA","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",442,24,356
136,1509838989796204545,2022-04-01 10:24:01+00:00,ILGAEurope,"ILGA-Europe are dismayed at the #UK, first completely withdrawing efforts to #BanConversionTherapy, followed by a reversal to ban CT only on the ground of sexual orientation. We join calls from UK LGBTI civil society demanding a ban which is fully inclusive of all #LGBTI people https://t.co/vyy1qRnlii","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",365,7,133
137,1509823701314801664,2022-04-01 09:23:16+00:00,sekartweets,Bookings opened for #Beast in ⁦@cineworld⁩ two weeks before the release even without the trailer launch!   #UK https://t.co/9p7n7BvEvt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2732,3,822
138,1509742961030053889,2022-04-01 04:02:26+00:00,nexta_tv,This is how the Twitter profile of #UK Secretary of State for Defence @BWallaceMP looks like. https://t.co/zEQQqvCrcB,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2202,30,128
139,1509612865434669056,2022-03-31 19:25:29+00:00,AdoptionsUk,"Please retweet to help Cheeky find a home #Wiltshire #UK

Aged 11, he's been in the shelter for 4 years!!  Looking for an experienced adult home as only pet. He's active, can walk with dog pals, super little dog please share? 💔

https://t.co/QJkgYyWoAM…
#dogs #pets #UK https://t.co/n6TqwYk4GU","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",317,9,482
140,1509571103848607748,2022-03-31 16:39:32+00:00,nexta_tv,"The UK will send more lethal weapons to #Ukraine, #UK Defense Secretary Ben Wallace has said. https://t.co/EXA1VFbOiB","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2514,58,251
141,1509507873516126216,2022-03-31 12:28:17+00:00,taran_adarsh,"#TheKashmirFiles
⭐️ #NorthAmerica [#USA + #Canada]: Has crossed $ 3.7 million [₹ 28 cr+]. 
⭐️ #Australia: A$ 1,114,305 [₹ 6.32 cr]
⭐️ #UK: £ 399,175 [₹ 3.97 cr]
⭐️ #NZ: Has crossed NZ$ 65k [₹ 34.16 lacs]
⭐️ #UAE: 7 April release.
@comScore","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",6134,32,879
142,1509432305600765959,2022-03-31 07:28:00+00:00,AdoptionsUk,"URGENT, please retweet to help Alfie find a home, HE'S CURRENTLY FOSTERED IN #DERBYSHIRE #UK 

#Westie aged 12, vet's have found a malignant tumour. He is looking for a home with adults or teenagers as the only pet. He is happy in himself and seems well 💔
https://t.co/OK1BKakLmR https://t.co/OZMd209biO","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",387,10,544
143,1509110291430318087,2022-03-30 10:08:26+00:00,Dentaa_show,Don't start your day with broken pieces of yesterday. Begin again. Every morning we wake up is the first day of the rest of our lives. #morninginspiration #ghana #accra #uk https://t.co/ofUgIJujj2,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",550,5,20
144,1508861219435909132,2022-03-29 17:38:42+00:00,Depheruk,"We have now done a full survey, the electrics alone is a £2,500 rewire.
As it has no Earth anywhere in the home
The 3 children are now in temporary accommodation
This is the #UK but you would think it was #UkraineWar 

Any support would be urgently helpful
https://t.co/uZTTxxkNPT https://t.co/kdllVTPeUf","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",343,26,143
145,1508820089143009295,2022-03-29 14:55:16+00:00,IFJGlobal,Quick reminder that journalist and IFJ International Press Card holder Julian Assange has been detained in a maximum-security prison in the #UK🇬🇧 since April 2019 for exposing US crimes during the war in Iraq and Afghanistan #FreeAssangeNOW https://t.co/nPRP9Rjgpq,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",961,29,563
146,1508784662226874371,2022-03-29 12:34:29+00:00,nexta_tv,"📌 The #UK, #China, the #US, #Turkey, #France, #Canada, #Italy, #Poland and #Israel can become security guarantors for Ukraine as a result of the negotiations. They will act as part of an international treaty. They will be able to close the skies at #Ukraine's request.
2/3","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1648,62,218
147,1508468093646946305,2022-03-28 15:36:34+00:00,Mike_Fabricant,"The #UK is supplying 10,000 anti-tank missiles to #Ukraine: so far France and Germany have delivered none. I ask if we can help in their delivery. https://t.co/h74lgMpvwE","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",977,264,232
148,1508440255644504069,2022-03-28 13:45:57+00:00,AdoptionsUk,"Happy news!!! Ollie, stolen 10 years ago, is home!! #London #UK  
😀😀😀😀😀😀😀😀😀😀😀😀😀 https://t.co/EQlcITkdWK","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",298,7,77
149,1508164488289259522,2022-03-27 19:30:09+00:00,KendallRogers,"Strong series win for @UKBaseball, as it blows out Georgia, 18-5, to take that series at home. #UK now has home series wins over Georgia and TCU so far this season. Not too shabby.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",308,6,28
150,1508085829322911759,2022-03-27 14:17:35+00:00,lesiavasylenko,"Only #Russia is responsible and only #Russia must pay. Not the #EU with their good will, not the #US with international@agencies, but RUSSIA! And by the way, the bill will include all the losses incurred by #EU #UK #USA because of all the sanctions and aid provided to #Ukraine https://t.co/ekeeHIdU5K","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3326,152,1180
151,1508060581240221696,2022-03-27 12:37:15+00:00,RussianEmbassy,"MFA spox #Zakharova: The ease with which 🇬🇧officials talk about #Ukraine possessing nuclear weapons and possibility of #UK supporting this development is astounding. No protest, no questions, no fear. It only confirms 🇺🇦 had such plans and NATO was ready for such a scenario. https://t.co/qybxUVyhXh","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1249,343,428
152,1508001037671665669,2022-03-27 08:40:39+00:00,AdoptionsUk,"Please retweet to help McGee find a home #BIDWORTH #NOTTINGHAMSHIRE #UK 
Jack Russell Cross Chihuahua aged 4, looking for an experienced adult home as the only pet as he is worried by other dogs.
https://t.co/0QBOAIJApH
#dogs #dogsoftwitter #pets https://t.co/7Af2TioXMf","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",263,4,360
153,1507851291631964166,2022-03-26 22:45:37+00:00,WhatsEuroPinion,"We are welcoming 2 #Ukrainian refugees to our home. They have been waiting for over a week in Cracow to have their Visa application processed.

This is a stressful time, why is the #UK government so heartless? The UK public are generous, the UK government is heinous. @pritipatel","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",394,9,100
154,1507807331123408905,2022-03-26 19:50:56+00:00,AlexKokcharov,"#London, #UK, today, marching in solidarity with the people of #Ukraine: I am proud of my city https://t.co/BCcSHj3KZa","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",398,4,100
155,1507795891440205826,2022-03-26 19:05:28+00:00,AdoptionsUk,"Please retweet to help Bubba find a home #SNETTERTON #NORFOLK #UK 

Terrier Cross aged 8, super character once he trusts you. He needs an adult home as the only pet. He loves a cuddle and is affectionate ❤️😀
DETAILS or APPLY👇
https://t.co/woJ0VlgP5S…
#dogs #dogsoftwitter #pets https://t.co/pXodYJvawb","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",354,6,457
156,1507698545549324289,2022-03-26 12:38:39+00:00,AdoptionsUk,"URGENT, please retweet to help Alfie find a home, HE'S CURRENTLY FOSTERED IN #DERBYSHIRE #UK 

#Westie aged 12, vet's have found a malignant tumour. He is looking for a home with adults or teenagers as the only pet. He is happy in himself and seems well 💔
https://t.co/olV4KybsIo https://t.co/FMog9owoMM","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",319,5,450
157,1507492776124067843,2022-03-25 23:01:00+00:00,AdoptionsUk,"Please retweet to help Sully find a home #SUSSEX #UK 

Friendly Lurcher aged 10. A sensitive soul he is looking for a quiet adult home where someone has time to be around for him. He needs to be the only pet.
DETAILS or APPLY
https://t.co/AIKTdgypkm
#dogs #pets #animals #Lurchers https://t.co/unG8VXdAGt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",263,4,402
158,1507417037978578947,2022-03-25 18:00:02+00:00,AdoptionsUk,"Special appeal, please retweet to help Monty find a home #KENT #UK 
Aged 8, he has been in the shelter for 7 years. He has a slightly humped back, possibly from being kept in a small cage. He would like an adult, single,  female home as the only pet💔 
 👇
https://t.co/isJIm3vqqy https://t.co/4jieParnjK","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",277,7,385
159,1507396611068076078,2022-03-25 16:38:52+00:00,taran_adarsh,"‘RRR’: IT’S A TSUNAMI… #RRR takes an EARTH-SHATTERING START in USA… Preview screenings [Thu]…
⭐️ #USA: $ 3,198,766
⭐️ #Canada: $ 270,361
⭐️ #NorthAmerica [#USA + #Canada]: $ 3,469,127 [₹ 26.46 cr]
⭐️ #UK: £ 238,313 [₹ 2.40 cr]
⭐️ #Australia, #NZ [Fri] PHENOMENAL.
@comScore https://t.co/z5Q3EyW1sS","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",12690,91,2042
160,1507353829200826368,2022-03-25 13:48:52+00:00,AdoptionsUk,"Please retweet to help Bethany find a home #Bridgend #Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿
Beautiful Crossbreed Hound aged 5, found neglected, may never have lived in a home. She would like to live with another calm dog and where any children are older.

DETAILS 👇
https://t.co/WdBeKZaE1E
#dogs #pets #UK https://t.co/KQwbB7sAdz","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",560,14,711
161,1507333982882615299,2022-03-25 12:30:01+00:00,AdoptionsUk,"Special appeal, please retweet to help Monty find a home #KENT #UK 
Aged 8, he has been in the shelter for 7 years. He has a slightly humped back, possibly from being kept in a small cage. He would like an adult, single,  female home as the only pet💔 
 👇
https://t.co/isJIm3dPz0 https://t.co/DFQXKMxq1v","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",368,13,466
162,1507331192227475460,2022-03-25 12:18:55+00:00,rameshlaus,#RRRMovie debuts at No.2 in #UK 🇬🇧 Box office..,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",7849,17,642
163,1507311212597547008,2022-03-25 10:59:32+00:00,Mike_Fabricant,"If you read foreign newspapers or watch their tv, you see how the #UK is regarded: the major supplier of arms and military training to #Ukraine, first to initiate #Russian sanctions, seen as a global power. How different from our own self flagellating press and tv. https://t.co/cKrfPkXC4D","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1297,639,297
164,1507136725306552325,2022-03-24 23:26:11+00:00,lesiavasylenko,"#UK sanctions Polina Poliakova, daughter of #Lavrov: visa cancelled, 4.4 million GBP apartment confiscated, bank accounts frozen. #Sanctions work","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",23345,443,3231
165,1507093103529893888,2022-03-24 20:32:50+00:00,lesiavasylenko,All the assistance the #UK is giving #Ukraine in one thread 🧵 leaving it here for others to get ideas https://t.co/bcVJUOKdKP,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",914,54,247
166,1507030292418252805,2022-03-24 16:23:15+00:00,AdoptionsUk,"Please retweet to help Bubba find a home #SNETTERTON #NORFOLK #UK 

Terrier Cross aged 8, super character once he trusts you. He needs an adult home as the only pet. He loves a cuddle and is affectionate ❤️😀
DETAILS or APPLY👇
https://t.co/G1GMv1ACWt
#dogs #dogsoftwitter #pets https://t.co/NOtK2ihAwC","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",269,3,329
167,1507013796228861961,2022-03-24 15:17:42+00:00,lesiavasylenko,#Mariupol after #Russia’s ‘saving’. Also after West repeatedly refused #NoFlyZoneOverUkraine #EU #US #UK @UN @NATO https://t.co/XA7TioYXHP,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",937,70,370
168,1506909824113590275,2022-03-24 08:24:33+00:00,Mike_Fabricant,"The #UK can be rightly proud of its support for #Ukraine.
We have supplied more weapons than any other #NATO nation (including the #US) 🇬🇧 🇺🇦 
The Times https://t.co/d3IkgBd31V","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",433,209,100
169,1506765924023554055,2022-03-23 22:52:45+00:00,nexta_tv,"⚡️The #UK will send another 6,000 weapons to #Ukraine, including anti-tank missiles, the Prime Minister's Office said","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5672,64,583
170,1506702726385868803,2022-03-23 18:41:37+00:00,ScotiaAstro,Cable management on the ‘to do’ list…🤣📸🔭🔌🍝 #Astrophotography #UK #Astrophotographer #Telescope https://t.co/Pru0VMUHP4,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",397,28,30
171,1506613548075655173,2022-03-23 12:47:16+00:00,DrSelvarajah,Someone convince me that we are not well on the way to a two tier health system in the #UK akin to dentistry.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",224,35,30
172,1506279777212194818,2022-03-22 14:40:58+00:00,JoBlytheTV,"Short sleeves today but the wind just taking the edge off out there.. 
20.5c in places 
Our warmest day of the year so far 
#UK #weather #Spring https://t.co/xs2Y0yuw83","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",563,22,2
173,1505998740414423047,2022-03-21 20:04:14+00:00,RealAirPower1,Slaying it! AH-64D aboard the HMS Prince of Wales (Circa June 2021). #avgeeks #aviation #UK #Army #RoyalNavy https://t.co/8uaW0VykD5,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",407,1,48
174,1505889468829646850,2022-03-21 12:50:02+00:00,banie01,"@nicktolhurst I wonder what might have prompted the EU and member Govts to withdraw any goodwill they had towards the UK?
What might have happened over the weekend that triggered the EU to let #WorldLeading #UK to sod off and go its own way?🤔
Very surprising 😉🤣","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",350,4,42
175,1505818117548781568,2022-03-21 08:06:30+00:00,AliciaMimundo,Capilla del King’s College #Cambridge #UK https://t.co/gFQigBsH5g,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1254,8,205
176,1505792837207662594,2022-03-21 06:26:03+00:00,whitevanman69,Cracking Afternoon/Eve spent at @Bentwaters_CWM watching XX741 make her I believe public debut fast taxi down the dust fod bearing runway in glorious setting sun #sepecatJaguar #jaguar #XX741 #ColdWar #fastjet #avgeeks #aviation #military #raf #uk #bentwaters #afterburners ✈️🚀🚀 https://t.co/zWJoY37b77,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",354,7,38
177,1505701366244823041,2022-03-21 00:22:34+00:00,AdoptionsUk,"Please retweet to help Narla find a home #Loughborough #UK 
#CaucasianShepherd aged 1. large puppy at 50kg, looking for an adult home with large breed experience. best as the only pet. She's funny and affectionate 😍

DETAILS or APPLY👇
https://t.co/SYNN90UIcd…
 #DogsofTwittter https://t.co/7qcrlwSlfW","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",728,34,730
178,1505670235524845571,2022-03-20 22:18:52+00:00,AlexKokcharov,"In Notting Hill, #London, #UK, the colours of #Ukraine’s national flag are projected tonight onto the building of #Russia’s embassy @RussianEmbassy: 

 https://t.co/3Ycc6EP0bC","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",683,21,200
179,1505654027689906177,2022-03-20 21:14:28+00:00,AdoptionsUk,"Please retweet to HELP FIND THE OWNER OF THIS STRAY DOG FOUND #LEYLAND #PRESTON #LANCASHIRE #UK  
18 March 
Sorry I only have a Facebook page as a contact
INFO
https://t.co/FYRdKeCGHE https://t.co/XePDQxz4Y6","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",525,29,774
180,1505653552085098496,2022-03-20 21:12:35+00:00,AlexKokcharov,"In Notting Hill, #London, #UK, the colours of #Ukraine’s national flag are projected tonight onto the building of #Russia’s embassy: https://t.co/bBEkXP310q","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4114,58,904
181,1505569815011938312,2022-03-20 15:39:50+00:00,AlexKokcharov,"In Trafalgar Square, #London, #UK, several thousand people are at a #protest rally in support of #Ukraine: https://t.co/TmgFsyPSdE","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",829,18,201
182,1505544437392310274,2022-03-20 13:59:00+00:00,AdoptionsUk,"Please retweet, could all councils across the UK add stray dogs onto one website?  #UK 
Currently if your dog was stolen in London and dumped in Scotland,  you would have just 7 days to check every pound in the country before your dog could be sent to rescue or PTS. #dogs https://t.co/VJDAZPIEZG","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",719,9,895
183,1505330382467653638,2022-03-19 23:48:25+00:00,RestoreHope_20,Who is offended that #BorisJohnson is the Prime Minister of the #UK?,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",8756,538,1084
184,1505283194584715265,2022-03-19 20:40:55+00:00,winding_sios,"Welcome to Schiphol Airport, Amsterdam. 🇳🇱🇪🇺

UK Citizens: 🇬🇧

Please go downstairs ⬇️ and join the (Disneyland) passport queue to enter Schengen. 🇬🇧 #Brexit

Irish Citizens: 🇮🇪🇪🇺

Please use the EU bus lane ➡️ and the automated Schengen turnstiles provided.

Club’s rules!#EU #UK https://t.co/Yvb2Nf8MU7","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",431,27,107
185,1505278738061312002,2022-03-19 20:23:12+00:00,USAS_WW1,"#avgeek #aviation #airplanes - @BODIENDOYLE reminds me the #UK once built very large bombers. Here's the Handley Page Victor! Its side reminds me of a B-2 Spirit. Look at that T-tail! From below, it evokes the Tu-160 and B-1b bombers. #HandleyPage THREAD 1/ https://t.co/bzOJuz3X6X","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",351,23,46
186,1505033576076623872,2022-03-19 04:09:01+00:00,Frontlinestory,"China's FM @zlj517 to western media:""About civilian casualties&amp;the humanitarian situation, were you equally concerned about the casualties of the people of #Iraq, #Syria, #Afghanistan &amp; #Palestine?Do these civilians mean nothing to you?""
#US #UK #Hypocrisy #WestWatch #IntoUkraine https://t.co/Xoc6eTam8Z","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",325,80,154
187,1504948709120950275,2022-03-18 22:31:47+00:00,AdoptionsUk,"Please retweet to help Ginger find a home #ILFRCOMBE #DEVON #UK 
Sweet Terrier aged 5-7, she may be able to live with another dog and would prefer a female, adult home due to past experiences. 
DETAILS or APPLY👇
https://t.co/mSTjXMGb4i
#dogs #DogsofTwittter #pets #animals https://t.co/pZwzWBCtPl","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",350,5,446
188,1504850687947165704,2022-03-18 16:02:17+00:00,AdoptionsUk,"Please retweet to help Mistletoe find a home #HAREFIELD #London #UK 
Aged 2-5, found on Christmas Eve 2020. She is sweet and affectionate and would like and adult, female home with another dog🐶✅
DETAILS or APPLY👇
https://t.co/XF1Wd8xYJV
#dogs #DogsofTwittter #pets #animals https://t.co/53YaCEr1DK","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",295,7,425
189,1504787787832307712,2022-03-18 11:52:20+00:00,AdoptionsUk,"Please retweet to help FIND THE OWNER OF THIS STRAY DOG FOUND #OAKGROVE #MiltonKeynes #UK 

FOUND March 13 22, female Cocker #Spaniel
She could be missing from anywhere in the UK 
Now in the council pound for 7 days

INFO👇
https://t.co/UUUz8P3mK9
@MissingPetsGB @rosieDoc2 #dogs https://t.co/QumffiUuRS","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",264,9,536
190,1504634253493088257,2022-03-18 01:42:15+00:00,GoldAndBlueZone,🤣🤣🤣 Thats what calipari gets... all tampering with other program's rosters just to get bounced in the 1st round by a 15 seed. Karma's a bitch. #UK #MarchMadness,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",516,14,51
191,1504521508307222529,2022-03-17 18:14:14+00:00,lesiavasylenko,The welfare of women and children leaving #Ukraine is key. @pritipatel has done an amazing job to open doors for Ukrainian families to come to the #UK and settle comfortably. The scheme opens tomorrow https://t.co/zAq4PRAxFw,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",754,167,127
192,1504505032368087046,2022-03-17 17:08:46+00:00,SMaurizi,"My #FOIA battle in #UK,#US,#Sweden,#Australia to defend the right of the press to access the full documentation on Julian #Assange and the #WikiLeaks journalists has been going on since Aug 2015. 
This is one of the documents just released to me by the UK #CrownProsecutionService https://t.co/Y3zu1z0hpM","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",478,24,285
193,1504446441791627265,2022-03-17 13:15:57+00:00,AdoptionsUk,"Please retweet, could all councils across the UK add stray dogs onto one website?  #UK 
Currently if your dog was stolen in London and dumped in Scotland,  you would have just 7 days to check every pound in the country before your dog could be sent to rescue or PTS. https://t.co/RmSDA7ldWS","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",377,10,463
194,1504422790774013952,2022-03-17 11:41:58+00:00,lesiavasylenko,Speaking to #UK media on #Ukraine in British parliament. We are here to amp support for Ukraine on all fronts. Addressing the British people through all outlets we can. #NoFlyZoneOverUkraine #AntiPutinCoalition https://t.co/vkhQD5aUua,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",820,30,159
195,1504352351435505664,2022-03-17 07:02:04+00:00,skcoughtrie,"#SLAPPs 🧵: Deputy PM @DominicRaab is due to announce TODAY a consultation (open till 19 May) on proposals to address SLAPPs in the #UK, in order to prevent the misuse of laws to suppress acts of public participation 1/ https://t.co/wyfcy9qXHv","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",401,13,176
196,1504334605993795584,2022-03-17 05:51:33+00:00,nexta_tv,"The #US created an international group to search for and seize assets of the #Russian elite in the West.

It includes representatives from #Australia, the #UK, #Canada, #Japan, #Germany, #France, #Italy, and the European Commission. https://t.co/35pfnwdDmH","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1797,28,294
