,twitterid,Date,User,Tweet,source,likes,replycount,retweets
66,1470362879027200001,2021-12-13 12:00:03+00:00,PLAION_UK,"🔥 #KOCHMAS #GIVEAWAY DAY 13 🔥

#Win a Switch copy of #HotWheelsUnleashed + a @Hot_Wheels track builder + a SUPER RARE HWU car pack! 🏎️💨 To enter...

🔥 Follow us
🔥 Retweet this Tweet

...and that's it!

#UK only. #Competition ends 11am GMT 14/12. T&amp;Cs: https://t.co/d1z8yCgEBm https://t.co/VsotpbNpPU","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",565,204,823
67,1470307196902776839,2021-12-13 08:18:47+00:00,AdoptionsUk,"Please retweet, with many rescue shelters full I would like to see council pounds allowing the public to apply for animals that are otherwise destined to be destroyed after 7 days.  
Has anyone adopted from a council pound recently if so which one please? #cats #dogs #UK https://t.co/Q7aseIy9tm","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",560,26,814
68,1469823178755260417,2021-12-12 00:15:28+00:00,NilsMelzer,"#Assange’s stroke is no surprise.
As we warned after examining him, unless relieved of the constant pressure of isolation, arbitrariness &amp; persecution, his health would enter a downward spiral endangering his life.
#UK is literally torturing him to death.
https://t.co/ULuM2k5XgA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5524,172,2729
69,1469764180307845121,2021-12-11 20:21:02+00:00,EuropeElects,"UK, Opinium poll:

LAB-S&amp;D: 41% (+3)
CON-ECR: 32% (-4)
LDEM-RE: 9% (+1)
GREENS-G/EFA: 5% (-1)
SNP-G/EFA: 5%
PC-G/EFA: 0% (-1)

+/- vs. 24-26 Nov

Fieldwork: 8-10 December 2021
Sample size: 2,042

➤ https://t.co/Oc1WEqP3kq

#UK #BorisJohnson https://t.co/NPEZ273kX0","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",358,15,46
70,1469758668371644422,2021-12-11 19:59:07+00:00,AdoptionsUk,"Please retweet to help Doug find a home #Cheshire #England 
Aged approx 8, sadly Doug has been returned to the shelter as he was too keen around food. He only needs short walks, a caring adult home that can commit to him
DETAILS or APPLY
https://t.co/rcemvlu3fH   
#UK #TeamZay https://t.co/sYFiUph0Sa","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",272,11,356
71,1469753920155172866,2021-12-11 19:40:15+00:00,AdoptionsUk,"Please retweet to help Walter find a home #Lincolnshire #UK 
German Shepherd aged 5, never lived in a house before, looking for a loving adult home as the only pet, he loves toys, could you offer him a home?
DETAILS👇
https://t.co/wplc3WnECr
#dogs https://t.co/gKEewDcyAp","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",425,19,525
72,1469651174160744453,2021-12-11 12:51:59+00:00,mitchlafon,"Fun 1981 ad for The Adventures of Thin Lizzy best of compilation album! So, what is your favorite Thin Lizzy song? I gotta go with Jailbreak! 
#ClassicRock #classic #rock #UK https://t.co/tk3VMrx4hW","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",271,67,39
73,1469630678492975112,2021-12-11 11:30:32+00:00,PPaulCharles,"Sad to see that on my @British_Airways flight to #Miami (superb crew), the economy cabin was almost empty. #UK Government restrictions are putting off the mass market from travelling. Before 17 Dec, the red list needs to be dismantled and testing simplified. @ThePCAgency #Omicron https://t.co/4DI7bgui8I","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",732,112,67
74,1469340693298618368,2021-12-10 16:18:14+00:00,EuropeElects,"UK (GB), Focaldata poll:

LAB-S&amp;D: 41% (+2)
CON-ECR: 33% (-7)
LDEM-RE: 7% (+1)
GREENS-G/EFA: 6% (+2)
SNP-G/EFA: 5% (+1)
PC-G/EFA: 1%

+/- vs. 29-30 April

Fieldwork: 9 December 2021
Sample size: 1,001

➤ https://t.co/Oc1WEqP3kq

#uk #BorisJohnson #KeirStarmer https://t.co/BGiyUDKVNL","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",277,10,35
75,1469291350826885126,2021-12-10 13:02:10+00:00,wallacemick,The decision of the British Court to allow the extradition of Julian #Assange to the #US is too bad for words. We attended the Court Case and you wouldn't have to be a great legal mind to see that this is a total travesty of Justice - How dare the #UK + #US talk about Democracy.. https://t.co/RNCUivwTJi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",778,28,331
76,1469257572519718917,2021-12-10 10:47:57+00:00,SMaurizi,"it's time to call #US &amp; #UK for who they are: the Julian #Assange &amp; @WikiLeaks case demonstrates they are NO better than regimes when it comes to journalists,they're just less brutal,but the point is: there's no need to kill journos when you can bring them on the brink of suicide","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",913,41,496
77,1469227151736061954,2021-12-10 08:47:04+00:00,AdoptionsUk,"This poor little dog was left outside a shelter last night in a rusty old crate #UK 
The owner said 
“ARE YOU OPEN? I'VE GOT A DOG HERE I DON'T WANT IT IT'S DRIVING ME MAD, ARE YOU COMING TO THE GATE OR I'LL JUST LEAVE IT OUTSIDE” 
“YOU NEED TO TAKE IT”💔
https://t.co/zyjdyFBkop https://t.co/LCy7T6zp3M","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",563,166,562
78,1469094931016916998,2021-12-10 00:01:40+00:00,ProfStrachan,"'King #Coal' is dead

“Watching the chimney of #Scotland’s last coal-fired station fall represents a real milestone, as the #UK moves away from the large polluting power stations of the past &amp; accelerates down the road to #netzero”

#wtpEarth #DemVoice1

https://t.co/v27DIM8LPA","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",288,15,128
79,1468974514318962695,2021-12-09 16:03:11+00:00,khwajamoinddin,"#Prabhas has been named the number #one South Asian celebrity in the 🌍 for 2021

published by #UK based @EasternEye News Paper.

cc. @HiHyderabad @ganeshbandla @Andrew007Uk @ssrajamouli 

https://t.co/2I89cXfbD8","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",489,7,288
80,1468881607822131201,2021-12-09 09:54:00+00:00,PPaulCharles,"Good to hear @sajidjavid tell MPs last night that “in the days and weeks ahead, as #Omicron becomes the dominant variant, there will be less need for any travel restrictions at all.” Restrictions do not make any sense at all now as it is already present in the #UK. @ThePCAgency","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",609,38,49
81,1468710125179441160,2021-12-08 22:32:35+00:00,GillianMcKeith,So the old COERCION tactic rears its ugly head.... #crimeminister hints at compulsory jabbing...#tyranny is here in the #uk . These are perilous times in which we live . #PlanB which was always Plan A begins its roll out. #NoVaccinePassportsAnywhere #NoMedicalApartheid https://t.co/gIcJ4c0DNt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",731,60,259
82,1468632566186057734,2021-12-08 17:24:24+00:00,aharring,Did I read the news correctly? Did @Keir_Starmer focus completely on the Christmas party and not present any credible opposition to the nationality and borders bill? #UK https://t.co/K00tb9T3vk,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",638,22,311
83,1468229825613778951,2021-12-07 14:44:03+00:00,QGCanopy,"Legendary former @England player #DavidBeckham and his daughter Harper have joined The #QueensGreenCanopy to #PlantaTreefortheJubilee 🎉
 
The pair planted beech &amp; hornbeam trees which become part of the growing network of #Jubileetrees flourishing across the #UK 🌲 https://t.co/rQYoiYFq1e","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",607,11,63
84,1467964141701046273,2021-12-06 21:08:19+00:00,AdoptionsUk,"Please retweet to help Danny find a home #LIVERPOOL #ENGLAND 

BEEN IN THE SHELTER FOR 4 YEARS! 💔

Now aged 9, looking for and experienced adult home as the only pet. Please share to help him?

DETAILS or APPLY👇
https://t.co/9jWcgZRNGR
#dogs #TeamZay  #k9hour #animals #UK https://t.co/zwHMJnRK2O","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",275,10,432
85,1467617528893558793,2021-12-05 22:11:00+00:00,wallacemick,For as long as the #EU #UK and #US continue to support the persecution of Julian #Assange we know that they couldn't care less about real journalism. We also understand that they are very comfortable with Mainstream media who have taken the money and sold out to Empire... https://t.co/8dxei9mUXm,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",263,6,143
86,1467570053780541456,2021-12-05 19:02:21+00:00,AdoptionsUk,"Please retweet, it is illegal to sell a puppy or kitten away from where he/ she was bred #UK 
. Always insist on seeing the pet with his mum, not a picture or video.
. A cat or dog must be aged 8 weeks before sale
. By law a puppy MUST BE MICRO CHIPPED by a vet before sale.
#dogs https://t.co/nzCFqDvyWR","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",233,10,337
87,1467543051744731150,2021-12-05 17:15:03+00:00,AdoptionsUk,"Please retweet to help Willie find a home #OXFORDSHIRE #UK 

Affectionate #Chihuahua aged 6, playful boy looking for an experienced adult home as the only pet. He will want to meet you a few times before going home. Please share to help? 🍀

https://t.co/OmGxniBXj5…
#dogs  #pets https://t.co/PfJT0t6cva","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",321,11,436
88,1467529234906296320,2021-12-05 16:20:09+00:00,AdoptionsUk,"Please retweet to help Danny find a home #LIVERPOOL #ENGLAND 

BEEN IN THE SHELTER FOR 3 YEARS! 💔

Now aged 9, looking for and experienced adult home as the only pet. Please share to help him?🍀

DETAILS or APPLY👇
https://t.co/9jWcgZRfRj
#dogs #pets #animals #UK #Sunday https://t.co/9K57sWoU4d","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",326,12,460
89,1467438814272626689,2021-12-05 10:20:51+00:00,PPaulCharles,"With no hospitalisations as yet from any of those who’ve tested positive in the #UK for #Omicron the government has failed to make a case for the tighter travel measures. Show us the data behind this decision, which is not supported by all Cabinet Ministers.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1096,80,176
90,1467181601746530321,2021-12-04 17:18:47+00:00,AdoptionsUk,"Please retweet to help Pepe find a home #Cheltenham #Gloucestershire #England 

Aged 13, looking for a quiet, adult home as the only pet. He loves his toys and human company 

DETAILS or APPLY👇
https://t.co/grFmKuMlfo
#dogs #pets #animals #UK #AdoptDontShop https://t.co/R9klrKpq1R","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",380,11,452
91,1467136400541822986,2021-12-04 14:19:10+00:00,RajaFaisalPK,"#Sunderland always plays the deciding role,
It was the first city of #UK to vote in favor of #Brexit in the #EuropeanUnion referendum,
Now will play it’s part in #Khalistan movement.
Eyeing upon Upcoming #Khalistan referendum at Guru Gobind Singh Gurdawara, Sunderland, UK. https://t.co/gp3ArZCzNF","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",575,12,190
92,1467101386001326081,2021-12-04 12:00:02+00:00,PLAION_UK,"🎁 #KOCHMAS #GIVEAWAY DAY 4 🎁

#Win #KingsBounty2 on PS4/Xbox One AND a KB2 fan bundle. To enter:

👑 Follow us
👑 Like &amp; Retweet
👑 Reply with your platform choice and #KochmasDay4

#UK only. #Competition ends 11am GMT 5/12. T&amp;Cs: https://t.co/d1z8yCgEBm https://t.co/hdDd0cP9g9","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",812,783,800
93,1466858831783342084,2021-12-03 19:56:13+00:00,SolomonMKassa,"#Yacob, a courageous fellow #African brings the #NoMore voice of #Africans directly to #UK’s Prime Minister and got detained by the police for a peaceful protest! #HandsOfAfrica https://t.co/Jo5F21l4WV","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1676,92,1057
94,1466797856954535938,2021-12-03 15:53:55+00:00,taran_adarsh,"#BuntyAurBabli2 OVERSEAS... 2-week biz: $ 973k [₹ 7.33 cr]...
⭐ #UAE + #GCC: $ 365k
⭐ #USA + #Canada: $ 302k
⭐ #UK + #Europe: $ 78k
⭐ ROW: $ 228k
Note: Few cinemas yet to report. #Overseas https://t.co/kKJxeU75G4","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1026,7,48
95,1466793536309792768,2021-12-03 15:36:45+00:00,taran_adarsh,"🔥 #UK [Day 1]: £ 32,741 [₹ 32.58 lacs]
🔥 #Australia [Day 1]: A$ 98,648 [₹ 52.15 lacs]
@comScore","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1374,7,215
96,1466776241722245128,2021-12-03 14:28:02+00:00,AdoptionsUk,"Please retweet to help Chloe and Lucy find a home together #BRIDGEND #WALES 🏴󠁧󠁢󠁷󠁬󠁳󠁿

Bonded pair aged 8, they could live with cats, dogs and children aged 12+ 🐱🐶✅

DETAILS or APPLY👇
https://t.co/WdBeKZaE1E
#dogs #dogsoftwitter #UK #AdoptDontShop https://t.co/pUn4SErq3p","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",212,3,322
97,1466739404010045440,2021-12-03 12:01:39+00:00,AdoptionsUk,"Please retweet to help Natia find a home #BIRMINGHAM #ENGLAND 

Aged 7, Akita looking for an adult home with breed experience. Best as the only pet, please share to help her find the home she deserves 👇

DETAILS or APPLY👇
https://t.co/6lMl9Vevs0………
#Akita #dogs #pets #UK https://t.co/2o0T1HPvM6","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",256,4,353
98,1466696614744051712,2021-12-03 09:11:37+00:00,AdoptionsUk,"Please retweet, it is illegal to sell a puppy or kitten away from where he/ she was bred #UK 
. Always insist on seeing the pet with his mum, not a picture or video.
. A cat or dog must be aged 8 weeks before sale
. By law a puppy MUST BE MICRO CHIPPED by a vet before sale.
#dogs https://t.co/m3SZuk6ZnR","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",252,10,347
99,1466386419128045569,2021-12-02 12:39:01+00:00,IoriTosa2,"📷 © calogero agrò

Edinburgh, United Kingdom

Go where your heart leads you...

#streetphotography #Edinburgh #UK 
. https://t.co/NI7a4NLHja","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",371,8,79
100,1466328154872729600,2021-12-02 08:47:29+00:00,CIVICUSMonitor,"🇬🇧#UK is currently on our Watchlist due to a rapid decline in civic freedoms

Repeated attempts by the govt to stifle peaceful assembly are concerning. New proposals target crucial tools used for protests &amp; propose up to 51 weeks of jail time.
https://t.co/Sh4Xhen0ic
#KilltheBill https://t.co/j1crfz13wv","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",659,7,444
101,1466305343319941122,2021-12-02 07:16:51+00:00,khamenei_ir,Those who supported Saddam - that bloodthirsty wolf - in his war on Iran consider themselves to be advocates of human rights in the world! This is how shameless &amp; brazen they are. #US #France #Germany #UK,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1733,53,305
102,1466081423857700873,2021-12-01 16:27:04+00:00,Mike_Fabricant,"This anti-Semitic behaviour from this group (themselves from an ethnic minority) needs to be called out.
They need to learn that their bigotry is wholly unacceptable in the #UK.
@metpoliceuk must make arrests. https://t.co/b8Ck7TXzlM","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",394,60,115
103,1466033086815248394,2021-12-01 13:15:00+00:00,AdoptionsUk,"Please retweet to help Maleficent and Teddy find a home together #BRIDGEND #WALES 🏴󠁧󠁢󠁷󠁬󠁳󠁿
Bonded pair aged 2. They love people but are not keen on other dogs. They can live with children aged 12+ as the only pets.

DETAILS or APPLY👇
https://t.co/WdBeKZaE1E
#dogs #pets #Yorkie #UK https://t.co/KM148mzUCb","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",302,9,412
104,1466014221842456583,2021-12-01 12:00:02+00:00,PLAION_UK,"🎁 #KOCHMAS #GIVEAWAY DAY 1 🎁

#Win a Nintendo Switch console and #BigRumbleBoxing press kit this #advent! To enter:

🥊 Follow us
🥊 Retweet with #KochmasDay1

#UK only. #Competition ends 11am GMT 2/12. T&amp;Cs: https://t.co/xME7qfJUim https://t.co/LANZXT8eBg","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1141,1096,1103
105,1465998161667837959,2021-12-01 10:56:13+00:00,muhammadmokaev,Uncle Dana get that 50gs cheque ready!  I’m new face of UFC 🥇 #Manchester #Wigan #UK🇬🇧  @btsportufc https://t.co/g9BX8pVce7,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2055,45,98
106,1465886836560125959,2021-12-01 03:33:51+00:00,mitchlafon,The mighty @IronMaiden &amp; Eddie turning Iron into Gold (yet again) - December 1985 Ad. #music #metal #80smusic #Classics #GOLD #UK https://t.co/bGJSr9wQqQ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",351,7,37
107,1465791608411107333,2021-11-30 21:15:27+00:00,KjetilTronvoll,"Former #UK foreign secretary Jeremy Hunt calls out #genocide in #Tigray #Ethiopia, and states that #AbiyAhmed should be «stripped of #NobelPeacePrize». Meanwhile, the Norwegian #Nobel Committee keeps quiescent and focuses on everything but Ethiopian war. https://t.co/x3yBtgvdj9","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",913,0,825
108,1465743142704095246,2021-11-30 18:02:52+00:00,AdoptionsUk,"Please retweet to help Doug find a home #Cheshire #England 
Aged approx 8, sadly Doug has been returned to the shelter as he was too keen around food. He only needs short walks, a caring adult home that can commit to him.
DETAILS or APPLY👇
https://t.co/0P0Gi14pYC   
#dogs #UK https://t.co/dIXRS6e3Mg","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",299,13,425
109,1465558717819015169,2021-11-30 05:50:01+00:00,moraimauy,Beautiful lavender in #Cotswolds #Uk 💜#summer ☀️ https://t.co/sTCvPy65Bl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",330,4,93
110,1465513283750871048,2021-11-30 02:49:29+00:00,dogbus999,"Hardest part of running a rescue are the beautiful dogs that no one seems to want. With the right training and dedication all these deserving loving dogs would thrive in forever homes. Max, Luna, Aslina, Bob 🐾🐾❤️#uk #AdoptDontShop #adoptme #rescuedog
https://t.co/lLP8cqBZt4 https://t.co/KZqA1hfTQz","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",358,6,258
111,1465379803993972739,2021-11-29 17:59:05+00:00,AdoptionsUk,"Happy update!! The little dog found today in #Glasgow  #UK has been REUNITED WITH HIS OWNER!!! 
😀😀😀😀😀😀😀😀😀😀😀

Thank you to everyone that retweeted!! 🍀🍀🍀 https://t.co/SRsIk2PB3p","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1144,49,286
112,1465368705303523330,2021-11-29 17:14:59+00:00,AliRashidPPP,"At the Deputy British High Commission with Addi @FaryalTalpurPk sahiba to bid farewell to Deputy Head of Missions, Muna Shamsuddin &amp; to welcome Martin Dawson, Deputy Head of Mission designate. #UK #Pakistan #PPP https://t.co/KwZXhC6hmy","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",448,7,13
113,1465230667462189056,2021-11-29 08:06:28+00:00,AdoptionsUk,"URGENT please share to help Buddy find a  FOSTER home #ROCHDALE #MANCHESTER #UK 

AGED 15, HIS OWNER HAS PASSED AWAY. ' Gorgeous Wee Fellow' gets on well with other dogs, possibly good with children aged 10+. Please contact the shelter for more info
https://t.co/HMDXQENpiD
Image https://t.co/CYPexmi4EB","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",359,15,532
114,1464871911096262658,2021-11-28 08:20:54+00:00,ems_richard,"So here we have it, straight from the #UK Gov web-site today. 

Since freedom day:
#England has had the lowest total no. of #covid cases per 100,000 people. 
#Wales highest, #Scotland in the middle. 

Mask proponents wake up - its better to find out sooner than later https://t.co/XW1tRtDxDs","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",990,23,383
115,1464660425279160320,2021-11-27 18:20:32+00:00,AdoptionsUk,"URGENT please share to help Buddy find a  FOSTER home #ROCHDALE #MANCHESTER #UK 

AGED 15, HIS OWNER HAS PASSED AWAY. ' Gorgeous Wee Fellow' gets on well with other dogs, possibly good with children aged 10+. Please contact the shelter for more info👇
https://t.co/P41hfzg2go https://t.co/dzl2JhTEHn","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",326,6,477
116,1464656723566862338,2021-11-27 18:05:49+00:00,EbonyJHilton_MD,If we have a #TravelBan for #SouthAfrica and not also including the #UK do you know what that’s called… https://t.co/g76235gd8v,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",819,59,182
117,1464538258310938627,2021-11-27 10:15:05+00:00,PPaulCharles,"Instead of flight bans and hotel quarantine, #UKGov should simply reinstate Pre-departure tests and add PCR tests on arrival in #UK airports for those coming from the six #African red list countries. This would enable targeted testing alongside keeping travel going. @ThePCAgency","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",372,25,40
118,1464319903612256261,2021-11-26 19:47:25+00:00,AdoptionsUk,"Please retweet to help Patch find a home #ESSEX #ENGLAND 
Calling all Staff lovers? Aged 10, sadly his owner has passed away. Very affectionate, but with no history, looking for an adult home as the only pet

DETAILS or APPLY👇
https://t.co/11I5wvKMp5……
#dogs #pets #Staffy  #UK https://t.co/gkQfvMfN9b","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",261,6,418
119,1464250379281965057,2021-11-26 15:11:09+00:00,taran_adarsh,"#BuntyAurBabli2 OVERSEAS... Week 1 biz: $ 850k [₹ 6.38 cr]...
⭐ #UAE + #GCC: $ 335k
⭐ #USA + #Canada: $ 247k
⭐ #UK + #Europe: $ 75k
⭐ ROW: $ 193k
Note: Few cinemas yet to report. #Overseas https://t.co/PMV9iTIxr3","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1771,15,69
120,1464096767767625731,2021-11-26 05:00:45+00:00,bettanyhughes,Good morning all! Our explorations of the wonders and hidden treasures of #Istanbul are ⁦@BBCWorld⁩ this weekend and @All4 in the #UK - please join me on the journey! x https://t.co/q5SY6hqe8R,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",497,25,37
121,1463988358053613568,2021-11-25 21:49:58+00:00,AdoptionsUk,"Please retweet, as Christmas approaches remember 
. It is illegal to sell a puppy or kitten before the age of 8 weeks #UK 
. It is illegal to sell a puppy that is not micro chipped by a vet. You must get the paperwork to add your details to the chip. No chip details - WALK AWAY⚠️ https://t.co/ubEA3v1N0A","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",352,4,431
122,1463928755408322570,2021-11-25 17:53:08+00:00,wallacemick,"""Independent investigative organisations like @bellingcat "" - Seriously, are they having a laugh..?  Is there a more discredited outfit out there than Bellingcat...? Bellingcat are a total lackey for #US + #UK Imperialism... https://t.co/zudko1jQs8","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",363,18,100
123,1463911836617748500,2021-11-25 16:45:54+00:00,AdoptionsUk,"Please retweet, our shelters are full and more animals will be abandoned after Christmas. Please support your local shelters, adopt, foster, donate, volunteer or fundraise if you can 
If there is no shelter space a cat or dog in a council pound will be PTS after just 7 days #UK https://t.co/q2nugubxTP","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1007,28,1297
124,1463906741368799232,2021-11-25 16:25:39+00:00,Nexo,"As a company with a proactive stance towards compliance that not only follows but establishes the industry’s best practices, we are glad to announce that we are now a member of @CryptoUKAssoc – the self-regulatory trade association for the #UK crypto asset industry. https://t.co/qyOdDsyde6","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",348,43,40
125,1463873295569330177,2021-11-25 14:12:45+00:00,AdoptionsUk,"Please retweet to help Chico find a home #SOMERSET #ENGLAND 
Aged 12, spritely and enjoys walks, he can live with calm children and with a calm, similar dog. He is housetrained, please share to help🐶✅

DETAILS or APPLY👇
https://t.co/UZgPc82g2O
#dogs #pets #animals  #UK https://t.co/TzYDYIq6MC","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",286,8,429
126,1463774675784318981,2021-11-25 07:40:52+00:00,aharring,"Sorry to take yesterday’s tragedy as an example. It just happens to be a recent example of @jeremycorbyn speaking, coherently, without notes, giving honest, well thought out answers balanced with empathy. No blustering, no treating people like fools, no avoiding qs. #bbcnews #UK https://t.co/27PoroQ01X","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",271,10,112
127,1463770786871877632,2021-11-25 07:25:25+00:00,AdoptionsUk,"Please retweet to help Pepe find a home #Cheltenham #Gloucestershire #England 

Aged 13, looking for a quiet, adult home as the only pet. He loves his toys and human company 🧸❤️

DETAILS or APPLY👇
https://t.co/grFmKuMlfo
#dogs #pets #animals #UK #AdoptDontShop https://t.co/vUcNdJDUfo","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",299,5,425
128,1463392332326309890,2021-11-24 06:21:35+00:00,RichardGCorbett,"#uk 
Never underestimate how quickly a country can flip to the dark side:
-Germany was a cultural &amp; scientific leader in the early 20th century, and flipped to fascism
-Yugoslavia was model of inter ethnic harmony, yet was overrun by its extremists leading to ethnic cleansing","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1002,27,364
129,1463284479938621440,2021-11-23 23:13:01+00:00,ToeiAnimation,"Just a little reminder to all our fans in UK and Ireland, One Piece Season 1 is now launched and available to own on #Microsoft! 🏴‍☠️📱💻

#UK #Ireland #OnePiece https://t.co/IRXH2f3HDO","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1799,16,112
130,1463172683726827534,2021-11-23 15:48:46+00:00,AdoptionsUk,"Please retweet to help Milo and Roxy find a home #LIVERPOOL #ENGLAND 

Siblings aged 1 they can live with children aged 13+ as the only pets. Please share to help them, let's not see them languish in the shelter💔
DETAILS
https://t.co/Dy3UbQwPcd
@Freshfieldsresc  #dogs #pets #UK https://t.co/6yqR8hDmer","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",225,5,355
131,1463138942463664128,2021-11-23 13:34:42+00:00,Hamza_M_O_Egal,"I just become a member of the @TheGreenParty after being a passive supporter for a few years. It’s about doing politics differently, I also believe #BetterIsPossible and a necessity for the #UK and the world at large. #ClimateAction","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",389,51,40
132,1462995743162073098,2021-11-23 04:05:40+00:00,taran_adarsh,"#BuntyAurBabli2 OVERSEAS... Opening Weekend biz: $ 665k [₹ 4.95 cr]...
⭐ #UAE + #GCC: $ 278k
⭐ #USA + #Canada: $ 171k
⭐ #UK + #Europe: $ 66k
⭐ ROW: $ 150k
Note: Few cinemas yet to report. #Overseas https://t.co/vDOai1mP7Y","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1083,13,40
133,1462949130611920898,2021-11-23 01:00:27+00:00,iemmys,The International Emmy for Best Performance by an Actor goes to David Tennant for “Des” produced by New Pictures / @ITV! #UK #iemmyWIN https://t.co/RiNHZSmaqu,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",2789,72,491
