,twitterid,Date,User,Tweet,source,likes,replycount,retweets
12,1563999382252523526,2022-08-28 21:18:05+00:00,haIseylq,"Halsey in the crowd tonight during ‘I am not a woman i’m a god’ at the Reading Festival #LoveandPowerTour #Uk 

🎥: @UNDONIGHTMARE https://t.co/Nc1vfguD0k","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",354,3,55
13,1563924316810526723,2022-08-28 16:19:48+00:00,AdoptionsUk,"Please retweet to help Buddy find a home #ESSEX #UK 

Lovely Jack Russell aged 7, looking for a quiet, adult home as the only pet. 

DETAILS or APPLY👇
https://t.co/EkJwQjK6a8
#dogs #pets #animals https://t.co/vCRppMRg53","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",445,8,699
14,1563902646704111616,2022-08-28 14:53:41+00:00,AdoptionsUk,"Please retweet to help Dumpling find a home #YORKSHIRE #UK 

Fantastic personality, #FRENCHBULLDOG aged 3, she can live with older children and with a neutered male dog. She needs surgery re breathing which the charity will pay for. 
DETAILS 👇
https://t.co/wN9UNxzQ1E
#dogs https://t.co/4yhX2b8DUS","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",272,7,426
15,1563855157775011840,2022-08-28 11:44:59+00:00,chigrl,"#UK farm faces $17 million bill for #naturalgas as huge rises in energy costs threaten hundreds of thousands of jobs

About 500,000 UK jobs are at risk because firms can't afford the costs
https://t.co/0COHg0xG0x https://t.co/IP8zM6t4Cp","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",457,42,171
16,1563823316841930752,2022-08-28 09:38:27+00:00,AdoptionsUk,"Please retweet to help Woody find a home #SHOREHAM #SUSSEX #UK 

Intelligent #Shihtzu cross #Poodle aged 8. He is looking for an experienced adult home as the only pet. Please read full details. 
DETAILS or APPLY👇
https://t.co/R9KNCtF9Pi
#dogs #AdoptDontShop #pets https://t.co/24s277Ffr4","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",370,5,624
17,1563820740318748672,2022-08-28 09:28:13+00:00,AdoptionsUk,"Please retweet to help KOBE find a home #FAREHAM #PORTSMOUTH #HAMPSHIRE #UK

Aged 3, Kobe has had no interest 💔 He is looking for an experienced, adult home and could possibly live with another dog. please read full details🐶

DETAILS or APPLY👇
https://t.co/OyqmyfY4oF
#dogs https://t.co/juW33aVIuf","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",289,4,464
18,1563800502416154624,2022-08-28 08:07:48+00:00,AdoptionsUk,"Please retweet to help Jack and George find a home together #SHOREHAM #SUSSEX #UK 

Brothers, Jack Russells aged 6, they can live with children aged 12+ as the only pets in the home. They love toys and tennis balls😀
DETAILS 👇
https://t.co/kUEjNFrZCK
#dogs #AdoptDontShop https://t.co/NzN5vOrfCW","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",379,4,593
19,1563781534909358082,2022-08-28 06:52:26+00:00,Depheruk,"Today we Install a #FREE #boiler for a #Elderly lady who is bed bound.
Even while I am being #bullied and #persecuted by #Trolls on @Twitter, I and my teams continue to support the entire #UK 7 days a week.

#Trolls you will not stop me unless you #kill me, that's now your choice https://t.co/Xk0iBCx0qt","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",816,57,142
20,1563608573447270402,2022-08-27 19:25:09+00:00,AdoptionsUk,"Please retweet to help Barney find a home #BIRMINGHAM #UK 

Aged 1, medium sized, Barney is stressed in kennels. He is looking for an adult home as the only pet where he can gain more confidence. 

DETAILS or APPLY👇
https://t.co/dMCGjyVhXQ…
#dogs #dogsoftwitter  #AdoptDontShop https://t.co/GaJrLvG0sr","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",322,7,495
21,1563601855753900032,2022-08-27 18:58:27+00:00,AdoptionsUk,"Please retweet to help Tikaani  find a home #LOUGHBOROUGH #UK 

Friendly #Malamute aged 4, gentle giant looking for an experienced adult home as the only pet.

DETAILS or APPLY👇
https://t.co/WrqIZC8QGu……
#dogs #DogsofTwittter  #AdoptDontShop https://t.co/YCaeQJVfmi","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",441,4,717
22,1563585026117480448,2022-08-27 17:51:34+00:00,kimmarcella78,"Off to surprise my #bestie for her 30th she has no idea that I flew over today for her surprise party  , can’t wait to see her face when I walk in 🥰 #Essex #Uk 💕 https://t.co/Y5qtonS79d","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",537,53,12
23,1563544303515086851,2022-08-27 15:09:45+00:00,AdoptionsUk,"Please retweet to help Stella and Lady find a home together #Cotswolds #Gloucestershire  #UK 

Bonded pair, ages 2-3 and 8-10, arrived neglected and emaciated, better now. They can live with children aged 12+.
DETAILS OR APPLY👇
https://t.co/41x2kYFmgD
#dogs #DogsOnTwitter https://t.co/wMvxgIgtXn","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",477,11,720
24,1563523059260174338,2022-08-27 13:45:20+00:00,AdoptionsUk,"Please retweet to help Stormy find a home #ESSEX #UK 

Aged 9, she is looking for a home as the only pet with any children aged 9+. 
DETAILS or APPLY👇
https://t.co/S7BYdQURea
#dogs #DogsOnTwitter  #AdoptDontShop https://t.co/xRKhi0ZvgF","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",671,11,944
25,1563462942418341888,2022-08-27 09:46:27+00:00,nexta_tv,#UK to give #Ukraine underwater drones - Ministry of Defense of the United Kingdom. https://t.co/p9a2U8bOiW,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",969,21,85
26,1563324798268485633,2022-08-27 00:37:31+00:00,haIseylq,"Mosh pit tonight during ‘Experiment  On Me’ at the Leeds Festival #LoveandPowerTour #UK 

🎥: mariaamargarita https://t.co/dDGrusgvLP","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",629,4,107
27,1563308206671048705,2022-08-26 23:31:35+00:00,dhoorebbc,"My son Yaqub and I congratulate all the students with special education needs, particularly #autistic students in #UK who got their #GCSEResults. https://t.co/hhNsH7tmS9","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",520,29,24
28,1563227230670467073,2022-08-26 18:09:49+00:00,AdoptionsUk,"Please retweet to HELP FIND THE OWNER OF THIS STRAY DOG FOUND #ISLEOFSHEEPY #KENT #UK 

Now in the council pound for 7 days. 

CONTACT 👇
https://t.co/dOCMbg7Cn1
☎️01795417850 https://t.co/GnfbAOvh3j","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",387,4,747
29,1563191538846425088,2022-08-26 15:48:00+00:00,AdoptionsUk,"Please retweet to help Freya and Fraser find a home together #LANCASHIRE #UK 
Mother and son aged 6 and 7, Old English Sheepdogs. They can live with children aged 13+ and need to be the only pets in the home. Please share to keep together 
DETAILS or APPLY
https://t.co/QLz7Y3JceL https://t.co/yiZNznX2jD","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",304,5,498
30,1563113556681187328,2022-08-26 10:38:07+00:00,minsibub,"#UK &amp; #MUDEOK: baby, i would die for you

[ #AlchemyOfSouls #환혼 #이재욱 #정소민 ] 
https://t.co/JNtY0deRjg","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",731,10,230
31,1562886925484077056,2022-08-25 19:37:34+00:00,MickaelMarabou,London ❤️ 🇬🇧 I told you I’d be back 🥰 💃🏽 oooppsss a Haitian in London  🇭🇹 let’s go #london #uk #haitian #haiti #NottingHillCarnival https://t.co/kRWdYoOgZw,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",505,32,85
32,1562870982217347078,2022-08-25 18:34:13+00:00,AdoptionsUk,"Please retweet to HELP FIND THE OWNER OF THIS STRAY #DogueDeBordeaux FOUND #SITTINGBOURNE #KENT #UK 
CONTACT
She's chipped, but they can't contact the owner. 
If you recognise this girl, please contact SBC on 01795 417850
https://t.co/Ol9r1uNG3x
#dogs  @MissingPetsGB https://t.co/zaQPVDcr4p","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",292,11,611
33,1562860371857121280,2022-08-25 17:52:03+00:00,AdoptionsUk,"Please retweet to help Katy find a home #BIRMINGHAM #UK 
Katy aged 10,  recovering from surgery to remove her eye, has a heart murmur. She can live with children aged 13+ as the only pet in the home. 
She does not know what the outside or walks are💔
https://t.co/lbxIu6PrTe https://t.co/QDM3VUGJxT","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",656,22,910
34,1562839217519988736,2022-08-25 16:28:00+00:00,Mike_Fabricant,"If it had not been for the #UK’s early intervention with the supply of arms and training BEFORE the #Russian invasion, #Ukraine would be a Russian satellite state and Kyiv occupied!
@BorisJohnson in Kyiv for Independence Day.
“Ukraine can and will win” says #Boris 🇺🇦 🇬🇧 https://t.co/FouJfQZ8h6","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",347,423,56
35,1562828760608518148,2022-08-25 15:46:27+00:00,RussianEmbassy,"By what right does #UK sit at #G20 alongside some countries which in the past suffered from predatory, aggressive &amp; bloody wars unleashed by London, deception &amp; looting of their people, as well as the massive removal of their national assets &amp; cultural attractions?","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1108,119,415
36,1562828387810349056,2022-08-25 15:44:58+00:00,RussianEmbassy,"We are puzzled to hear teachings on “moral rights” from #UK, whose colonial crimes, committed almost in all corners of the former “empire on which the sun never set”, are still the subject of extensive studies and discussion around the world.

https://t.co/wPKewzLVC5","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",6021,797,3287
37,1562821917757046784,2022-08-25 15:19:15+00:00,AdoptionsUk,"Please retweet to help Tilly find a home #CHESHIRE #UK 
She has been in the kennels for 3 years 💔
DETAILS or APPLY👇
https://t.co/P8l7mhhNuS

#dogs #GermanShepherd  #dogsoftwitter #AdoptDontShop https://t.co/CgMiC79lCr","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",340,7,572
38,1562820107512205315,2022-08-25 15:12:04+00:00,AdoptionsUk,"Please retweet to help Bella and Percy find a home together #LINCOLNSHIRE  #UK 

Bonded pair aged 7 and 9, looking for a quiet home with a garden. 

Please contact the shelter for more information or to apply👇
https://t.co/XuhMVnraKn
#dogs https://t.co/ZQAtWe1kL3","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",360,9,636
39,1562789716151664643,2022-08-25 13:11:18+00:00,AdoptionsUk,"Please retweet to HELP FIND THE OWNER OF THIS STRAY DOG FOUND #ISLEOFSHEEPY #KENT #UK 

Now in the council pound for 7 days. 

CONTACT 👇
https://t.co/UvqDuWUkJw
☎️01795417850 https://t.co/s0yZSCslAA","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",367,14,697
40,1562762225646911488,2022-08-25 11:22:03+00:00,kinga_valentino,"LONDON EMERGENCY: THIS BABY IS DUE TO BE PUT TO SLEEP AS SHE ACCIDENTALLY BIT A POODLE. Very friendly, affectionate to children. Any rescue that could save her? #London #RescueDog #DogRescue #RescueDogs #Dogs #DogsofTwitter #UK #DogsOnTwitter https://t.co/6wp6yTefq1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",455,65,598
41,1562688653226541058,2022-08-25 06:29:42+00:00,AdoptionsUk,"URGENT, please retweet to help Jack find a home #KENT #UK 
Aged 12, Jack's owner has sadly passed away. 
He is very sad in the kennels. He needs a quiet adult home. 
Please contact the shelter for full details or share to help🍀

DETAILS 👇
https://t.co/0A3A0wIHSb
#dogs #pets https://t.co/YJBIucVuI1","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",512,10,825
42,1562543799649603585,2022-08-24 20:54:07+00:00,kiraincongress,"Almost midnight in #Ukraine. Have done 27 interviews today. Happy about two things: we survived this day and we have the support of our allies: #USA, #UK, #Poland, #EU. So many people said today: we stand with Ukraine. The war is not over. Please, keep standing with us. 🇺🇦 https://t.co/6ArR9BQQQF","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6329,246,620
43,1562509934339981315,2022-08-24 18:39:33+00:00,Mike_Fabricant,"If it had not been for the #UK’s early intervention with the supply of arms and training BEFORE the #Russian invasion, #Ukraine would be a Russian satellite state and Kyiv occupied!
Thank you @BorisJohnson in Kyiv for Independence Day. “Ukraine can and will win” says #Boris🇺🇦 🇬🇧 https://t.co/0enqpH6uaO","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",776,301,160
44,1562509211342610432,2022-08-24 18:36:40+00:00,AdoptionsUk,"Please retweet to help Cleo find a home #KENT #UK 

Aged 10, rescued from a pound in Wales, no history available. She's friendly and loves a cuddle, please contact the shelter for more information 

DETAILS or APPLY👇
https://t.co/isJIm3enoy
☎️01797 366620
#dogs #DogsofTwittter https://t.co/KnXDcTmJhg","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",355,9,542
45,1562468778377900032,2022-08-24 15:56:00+00:00,RussianEmbassy,".@TheSun don’t be absurd. That was not President Vladimir #Putin who has imposed sanctions on #Russia. That was entirely the #UK Government, that pushed Brit families to ‘breaking point’. https://t.co/MxW8X5JZhN","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",739,186,261
46,1562440623663169536,2022-08-24 14:04:08+00:00,Mike_Fabricant,"If it had not been for the #UK’s early intervention with the supply of arms and training BEFORE the #Russian invasion, #Ukrainr would be a Russian satellite state and Kyiv occupied! Thank you @BorisJohnson👇👇👇 https://t.co/OgOzKdYoCW","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",550,450,124
47,1562385177799696384,2022-08-24 10:23:48+00:00,nexta_tv,#Norway and the #UK will donate more than $9 million worth of Black Hornet micro-drones to #Ukraine free of charge. https://t.co/nqFUkak8tS,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1715,23,200
48,1562282426658947072,2022-08-24 03:35:30+00:00,VanessaBeeley,"Did the #UK neo-Nazi regime do this for #Yemen independence day?

Of course not because they are 'brown' and genocidable.

Racist, bloodthirsty, lying, hypocritical plutocracy. https://t.co/Zf8KhO19bU","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",565,31,180
49,1562167157231861762,2022-08-23 19:57:28+00:00,AdoptionsUk,"Please share to help find a foster or forever home for Prince #KENT #UK 
Aged 6, abandoned in a park, he is better now and looking for an experienced adult home. 
He may be able to live with another dog. 
Poor lad deserves some love. 
DETAILS 👇
https://t.co/O1f2ZfpH7N
#adopt https://t.co/LxITLlYcgT","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",473,13,694
50,1562141231370600448,2022-08-23 18:14:27+00:00,AdoptionsUk,"Please retweet to help Effy find a home #MERSEYSIDE #LIVERPOOL #UK 

Aged about 11 months, found as a stray, Labrador cross. Please contact the kennels if you recognise her or would like to adopt her.
DETAILS or APPLY👇
https://t.co/SpyJ0ten9v
☎️0151 556 1220
#dogs #pets https://t.co/Pn9iGU3FkR","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",320,1,549
51,1562135580049383424,2022-08-23 17:52:00+00:00,AdoptionsUk,"Please retweet to help Frank find a home #BRISTOL #UK 

Aged 3-6, typical Terrier, looking for an experienced adult home as the only pet. 
He has an arthritic knee but sounds like a super lad, please share🍀

DETAILS or APPLY👇
https://t.co/86z5Sc5YBa

#dogs #pets #animals https://t.co/8Z0bja6hLE","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",312,4,514
52,1562092072273936385,2022-08-23 14:59:06+00:00,wallacemick,"US #EU #UK have no right to lecture anyone on Human Rights, Press Freedom or Freedom of Expression, as long as Julian #Assange remains in prison for speaking the Truth, for exposing #US #NATO War Crimes. More Citizen Action is required to highlight brutal treatment of Assange... https://t.co/P5PlypAQtW","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1318,60,574
53,1562062526703144965,2022-08-23 13:01:42+00:00,JustStop_Oil,Action is continuing. Ordinary people are stepping up against the #UK Government’s continued funding of NEW oil. We are in a #climate and #CostOfLivingCrisis. We cannot just sit by and watch whilst people suffer &amp; oil giants make billions. Read more here: https://t.co/7sN0GbWih8 https://t.co/XsraLEVYP7,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",400,176,142
54,1562062201959202819,2022-08-23 13:00:25+00:00,AdoptionsUk,"Please retweet to help Paxo find a home #ILFRACOMBE #DEVON #UK 

Super friendly aged 2 -5, active Lurcher looking for an adult home as the only pet. He's been overlooked for a while, please share to help 🍀

DETAILS or APPLY👇
https://t.co/qrRx2JcWIt…
#dogs #AdoptDontShop https://t.co/1leBenBv2i","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",306,4,499
55,1562031898649567234,2022-08-23 11:00:00+00:00,AdoptionsUk,"Please retweet to help Bella and Percy find a home together #LINCOLNSHIRE  #UK 

Bonded pair aged 7 and 9, looking for a quiet home with a garden. 

Please contact the shelter for more information or to apply👇
https://t.co/XuhMVnqCUP
☎️01205 260546
#dogs #animals #AdoptDontShop https://t.co/H20pVactUe","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",363,9,583
56,1562027656115363842,2022-08-23 10:43:08+00:00,AdoptionsUk,"Please retweet to help Tilly find a home #CHESHIRE #UK 
She has been in the kennels for 3 years 💔
DETAILS or APPLY👇
https://t.co/P8l7mhhfFk

#dogs #GermanShepherd  #dogsoftwitter #AdoptDontShop https://t.co/zIn9hK6E2N","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",398,5,635
57,1561979218585591814,2022-08-23 07:30:40+00:00,AdoptionsUk,"Please retweet to help Onya find a home #SNETTERTON #NORFOLK #UK 

Aged 1, looking for an active adult home. 
She needs to live with another playful dog🐶✅

DETAILS or APPLY👇
https://t.co/gA0PKeQvPB

#dogs #pets #AdoptDontShop https://t.co/O1HJW4LDPw","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",501,4,730
58,1561769166796906498,2022-08-22 17:36:00+00:00,AdoptionsUk,"Please retweet to help Freya and Fraser find a home together #LANCASHIRE #UK 
Mother and son aged 6 and 7, Old English Sheepdogs. They can live with children aged 13+ and need to be the only pets in the home. Please share to keep together 
DETAILS or APPLY
https://t.co/QLz7Y3JceL https://t.co/4M8hwOydQk","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",317,3,494
59,1561763018773610504,2022-08-22 17:11:34+00:00,AdoptionsUk,"Please retweet to help Boss find a home #GLASGOW #SCOTLAND #UK 

Friendly Bull Mastiff, big softy aged 5-7. He is looking for an adult home as the only pet. 

DETAILS or APPLY👇
https://t.co/yCpulC8REt…

#dogs #DogsOnTwitter #Mastiff #AdoptDontSho https://t.co/o3h9YouzBQ","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",267,5,393
60,1561733658947592195,2022-08-22 15:14:54+00:00,AdoptionsUk,"Please retweet to help Smudge find a home #BOURNEMOUTH #DEVON #UK 

Aged 11, this sweet older boy was left with his owner who had passed away for 4 days. He can live with children aged 12+, possibly another dog 
Please contact the shelter for info👇
https://t.co/hkLRa2DKII
#dogs https://t.co/jZxJxd0XmA","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",368,2,563
61,1561732676163346441,2022-08-22 15:11:00+00:00,AdoptionsUk,"Please retweet to help Billy find a home #LEEDS #ENGLAND 
Aged 11, can live with children aged 12+ as the only pet

DETAILS 👇
https://t.co/llrhy1W2lf………
#dogs #pets #animals #UK https://t.co/6xUC8ndIrW","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",461,8,693
62,1561716651845857287,2022-08-22 14:07:19+00:00,doctorow,"The #UK #polycrisis, summarized by @cstross: 

https://t.co/KbVUKdOp6d

* EU (including UK) in worst drought in 500 years

* UK potato, onion, and carrot crops expected to fail (potato production down 50%)","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",351,17,230
63,1561420266235781120,2022-08-21 18:29:35+00:00,AdoptionsUk,"Please retweet to help Tikaani  find a home #LOUGHBOROUGH #UK 

Friendly #Malamute aged 4, gentle giant looking for an experienced adult home as the only pet.

DETAILS or APPLY👇
https://t.co/WrqIZBQHsm…
#dogs #DogsofTwittter  #AdoptDontShop https://t.co/iZZJ7pNr0U","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",677,7,1025
64,1561381247066296320,2022-08-21 15:54:33+00:00,AdoptionsUk,"Please retweet to help Yoko find a home #GLOUCESTERSHIRE #UK 

DETAILS or APPLY👇
https://t.co/0AaweZXKGq #dogs #pets #animals #AdoptDontShop https://t.co/M3G9JJ0YXJ","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",403,5,538
65,1561334098144112640,2022-08-21 12:47:11+00:00,masudakhter,Why is indyref2 more relevant now than 2014? Because there is a sea change in the political landscape of the UK. Boris Johnson took out the UK from the EU ignoring democratic will of the Scottish people. #Indyref2023 #SNP #ALBA #Scotland #Westminister #nicolasturgeon #UK,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",804,131,264
66,1561304551034175488,2022-08-21 10:49:47+00:00,RussianEmbassy,"After conducting illegal wars in Yugoslavia, Iraq, Libya and Syria, #UK does not have moral right to question #Russia’s membership in #G20. https://t.co/kqQCSfvSOi","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",12321,918,3663
67,1561291834193756163,2022-08-21 09:59:15+00:00,AdoptionsUk,"Please retweet to help Billy find a home #LEEDS #ENGLAND 
Aged 11, can live with children aged 12+ as the only pet

DETAILS 👇
https://t.co/llrhy1W2lf……
#dogs #pets #animals #UK https://t.co/VqVcRrkKAz","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",281,3,469
68,1561288089842188288,2022-08-21 09:44:22+00:00,AdoptionsUk,"Please retweet to help Milo and Biscuit find a home together #LANCASHIRE #UK 

Bonded pair, aged 7, they may be able to live with children. 
Please contact the shelter directly for more information or to apply👇
https://t.co/VvD6WeTbFM…
#Pomeranian  #dogs #AdoptDontShop https://t.co/Ihvw3cuqvC","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",277,2,434
