,twitterid,Date,User,Tweet,source,likes,replycount,retweets
186,1400358817372598272,2021-06-03 07:48:54+00:00,MaryKostakidis,"What a dirty game they have played to rob Julian of his life. #Ecuador for $, #USA #UK #Australia to terrorise whistleblowers and journalists-not-stenographers.
You’ve taken a decade you weren’t entitled to take.
Let him go.
#Assange @ScottMorrisonMP @POTUS @BorisJohnson","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",312,5,162
187,1400179784299204617,2021-06-02 19:57:29+00:00,AdoptionsUk,Please retweet to help Raymond find a home #CAMBRIDGESHIRE  #UK https://t.co/J4dK9wJ1R4,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",219,8,324
188,1400121661496741893,2021-06-02 16:06:31+00:00,Iromg,Stunning - the #UK coastline 🇬🇧 https://t.co/aqQZQtK4Fx,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",956,48,68
189,1400082222183497739,2021-06-02 13:29:48+00:00,AdoptionsUk,"Please retweet to help Bob find a home #BIRMINGHAM .#UK  💔
221 adopters have walked past him.. UK's 'loneliest dog' needs a new home after 775 days in rescue kennels 
👇👀
https://t.co/R6EyH78Lpe 
#dogs #pets #England #RSPCA","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",246,18,419
190,1399958331746181122,2021-06-02 05:17:30+00:00,sri50,"The @BCCI allows players and their families for #England tour. Players have undergone a 14-day quarantine period in #India, undergone 6 #RTPCR tests enabling them to board the charter flight to #UK today! 
All the best to team #India for #WTCFinal &amp; series against #England.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1919,3,134
191,1399835971131224070,2021-06-01 21:11:17+00:00,dogbus999,Baleneli is 14 years old! This special boy is 1 reason why I continue to ask for support. He was forgotten in a Government death camp #Romania for years. Sleeping on concrete floors or a little wood if he could find a spot.He is safe &amp; love loved now #uk https://t.co/bsmPAP7VMR https://t.co/wQsHeYOKmA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",261,10,75
192,1399821501122158597,2021-06-01 20:13:47+00:00,brawday,"England is English
#Brexit is English
#UK is English' , 
🇬🇧Britain is English","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",305,11,78
193,1399782366835621895,2021-06-01 17:38:17+00:00,DaveSpherical,The male #kingfisher with his catch leaving the water #fishing #bird #birds #TwitterFamily #twitter #GreatBritain #uk #wildlife #nature #action #flight #lincolnshire #SonyAlpha #fast #lincsconnect #PictureOfTheDay #fish #speed #British #colours #blues https://t.co/RAybnH0vms,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1358,39,182
194,1399702623171850242,2021-06-01 12:21:25+00:00,AdoptionsUk,"Please retweet to help Tre and Sydney find a home together #Loughborough  #UK 

Bonded pair aged 5-7 can live with children aged 11+ as only pets, they like to sleep on sofas or in a bed, used to home comforts, could you offer them a home?❤️
https://t.co/49CMuJTGhy
#dogs #pets https://t.co/38wdCVPe8m","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",360,8,474
195,1399664371400388609,2021-06-01 09:49:25+00:00,AdoptionsUk,"Please retweet to help find the owner of this Westie found as a stray #Middleton #Rochdale #GreaterManchester
He could have been stolen from anywhere in the UK. Do you recognise him?
Been taken to this rescue👇💔
https://t.co/GvqPNtI9cd
#dogs #pets #UK https://t.co/b3yYo2g2sK","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",255,14,534
196,1399617815389278210,2021-06-01 06:44:25+00:00,UKIP,"Over 560 illegal immigrants have arrived at the #UK ‘s coast in the last 4 days; and that’s the ones we know about. 

Is is not time our government stopped talking the talk and actually took action?","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",385,28,157
197,1399470454025424903,2021-05-31 20:58:51+00:00,AdoptionsUk,"Urgent please retweet to help Kenny find a home #Lincolnshire  #UK   

Aged 14, Kenny's reservation has fallen through. He's looking for a quiet, adult home in a rural location where someone has time to be around for him,  he shouldn't be in a shelter 💔
https://t.co/Z8pS2J1VK4 https://t.co/fF2rjbPDz3","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",594,13,876
198,1399449018707623936,2021-05-31 19:33:41+00:00,PPaulCharles,Great to see @UKBorder and @HeathrowAirport opening #Terminal3 tomorrow for filtering “red list” passengers to the #UK. This is temporary; with #Terminal4 likely housing this in future. Amber/green arrivals can breathe easier now. Also a sign @UKBorder expecting greater volumes.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",319,30,19
199,1399397380718350348,2021-05-31 16:08:29+00:00,AdoptionsUk,"Urgent, please retweet to help Barney find a home #Nottinghamshire #UK 

AGED 14 desperate for a comfy bed, some cuddles and gentle walks, he's partially deaf, he can live with children aged 14+ as only pet, would like a garden please share 💔
APPLY
https://t.co/Z8pS2JjwBC
#dogs https://t.co/DGnpfNIzpp","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",295,10,449
200,1399323070909853699,2021-05-31 11:13:12+00:00,AdoptionsUk,"Please retweet to help Chevy find a home #INVERNESS #SCOTLAND 🏴󠁧󠁢󠁳󠁣󠁴󠁿
Aged 2, Boxer Cross looking for an experienced adult home as only pet, he's clever, good on the lead, would like a garden and someone with time for him, see details⭐️👇
https://t.co/AEPjfPEWsv
#dogs #BankHoliday #UK https://t.co/NquvBRsMob","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",305,9,445
201,1398734181677547521,2021-05-29 20:13:10+00:00,AdoptionsUk,"Please retweet, if you want to adopt a pet, go to your local council website and contact their pound or dog warden. If a dog or cat is unclaimed and no place at a rescue centre is available, they can be destroyed after 7 days.
#cats #dogs #UK https://t.co/mAYrBn1lU3","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",486,17,773
202,1398697901468041217,2021-05-29 17:49:00+00:00,AdoptionsUk,"Please retweet to help Isla and Dot find a home together within 1 hour of #Dartford #Kent  

Sadly their owner has passed away,  they are aged 8 and 13, friendly, can live with children aged 13+  as only pets, good in the car and house❤️👇
https://t.co/mUbbbSBhbT
#dogs #pet #UK https://t.co/jTk0hJRd5N","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",259,7,391
203,1398661384876007428,2021-05-29 15:23:54+00:00,AlexKokcharov,"Photos of some 100 people rallying in solidarity with #Belarus today on Hungerford bridge in #London, #UK: https://t.co/fkPHpSyq2h","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",481,4,49
204,1398341048078897155,2021-05-28 18:11:00+00:00,JamesNewmanUk,"Wow!! We made it to no47!! Thank you so so much to everyone who has supported me this week, you all have been so amazing! I feel very lucky and very loved. Xxxx #eurovision #officialcharts #Uk https://t.co/0yi8tX11hS","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",830,30,39
205,1398329010988498949,2021-05-28 17:23:10+00:00,mitchlafon,#OnThisDay - May 28th 1988. Iron Maiden peak at #12 on Billboard's 200 album chart with Seventh Son Of A Seventh Son. It should have been #1! Their best? #IronMaiden #metal #80smetal #80smusic #UK https://t.co/6N0NTHqMwB,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",402,40,27
206,1398282026730627076,2021-05-28 14:16:28+00:00,Mike_Fabricant,"This should NOT be happening in the #UK!
Imagine if Muslims were being told this. https://t.co/0O2kTzkYGD","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",777,109,369
207,1398129808723243012,2021-05-28 04:11:37+00:00,MofaNepal,"#UK sends medical support to help #Nepal contain #COVID19. We deeply appreciate the much-needed cooperation. 

https://t.co/omyzGoCi6o

@FCDOGovUK @UKinNepal @NicolaPollittUK @lisahonan07 @NepalEmbassyUK  @PradeepgyawaliK @PaudyalBR @sewa_lamsal @mohpnep https://t.co/bZpod19ryZ","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",386,14,58
208,1398093202616373254,2021-05-28 01:46:09+00:00,Alex_Verbeek,"🇬🇧 

Fascinating, this feels like time travel. 

Colored footage from Victorian England, 1901

#history #UK via @learnhistory

https://t.co/djqXRszmL3","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",291,19,93
209,1398076119601934336,2021-05-28 00:38:16+00:00,MOFA_Taiwan,"The strong showing of support for #Taiwan's🇹🇼 meaningful participation in #WHA74 is greatly appreciated by the government &amp; people. Sincere thanks to the country's allies, as well as like-minded partners including the #US🇺🇸, #Japan🇯🇵, #UK🇬🇧, #Canada🇨🇦, #Australia🇦🇺, ... 1/2","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",580,15,119
210,1397993151214858245,2021-05-27 19:08:35+00:00,dragongirl94,"Tomorrow marks 4-yrs 6-mths as a solo pilot. So a #teenage life with my head in the clouds. 

#teenagers #flyer #aviation #girls #uk #gb #tailwheel #dreams #pipercub #bushflying #rearseat https://t.co/YnCwAdRYF2","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",742,36,48
211,1397876883652583427,2021-05-27 11:26:35+00:00,AdoptionsUk,"Please retweet to help Kai find a home #Nottinghamshire 

German Shepherd aged 17 months, can live with older children as only pet, though is learning to walk out with other dogs, needs someone with experience to build his confidence ❤️
DETAILS👇
https://t.co/hJFd7H66Bx
#dogs #UK https://t.co/UlDfbCtUOB","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",242,15,357
212,1397847810783993858,2021-05-27 09:31:03+00:00,ShattaSZN,"The QUEEN of United Kingdom 🇬🇧 is preparing her people for the biggest album to Hit Planet Earth soon... 

The #GOGALBUM is coming...

#UK #QueenElizabeth #SM4LYF https://t.co/vKYL2qmweP","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",391,16,55
213,1397685380153942016,2021-05-26 22:45:37+00:00,anitamcnaught,"Dominic Cummings? 🤯 Why has #NZ handled #covid so much better than #UK? Because #NZgovt is not stuffed with posh, entitled, amoral incompetents. Seriously: Arrogance kills. The UK class/caste system kills. And - for now - NZ’s history of egalitarianism resists lethal arrogance.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",331,19,52
214,1397597390081826820,2021-05-26 16:55:58+00:00,AdoptionsUk,"Please retweet to help Isla and Dot find a home together within 1 hour of #Dartford #Kent  

Sadly their owner has passed away,  aged 8 and 13, friendly, can live with children aged 13+  as only pets, good in the car and house😍👇trained
https://t.co/p3ogqZg8cy
#dogs #pet #UK https://t.co/Ruc85a0ygv","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",219,9,360
215,1397571855989583874,2021-05-26 15:14:30+00:00,rafredarrows,"Home! The #RedArrows have just returned to the #UK and landed at RAF Scampton, after pre-season training in #Greece and gaining Public Display Authority for 2021. https://t.co/WfzteyjcC3","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1058,18,69
216,1397484023753199618,2021-05-26 09:25:29+00:00,AdoptionsUk,"Please retweet to help Jed find a home #Canterbury  #UK 

Springer Spaniel aged 11 active, playful, loves his toys and walks, wants calm, adult , rural home as only pet.He's housetrained will want a couple of visits before going to his new home 
❤️👇
https://t.co/oSy2sXqhmK
#dogs https://t.co/ocAaAojZCb","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",229,6,331
217,1397286282552881153,2021-05-25 20:19:44+00:00,AdoptionsUk,"Urgent please retweet to help Kenny find a home #Lincolnshire  #UK   

Aged 14, Kenny's reservation has fallen through. He's looking for a quiet, adult home in a rural location where someone has time to be around for him,  he shouldn't be in a shelter 💔
https://t.co/Z8pS2J1VK4 https://t.co/XkfutkOO86","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",288,9,444
218,1397155041274892291,2021-05-25 11:38:14+00:00,geo_spatialist,"Geological Map of the British Islands - Based on the work of the Geological Survey - Ordnance Survey - 1939

#arcgispro #b3d #BritishIsles #Ireland #Wales #UK #Scotland #England #geology #geography #GIS https://t.co/IYXs2mH5mv","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1476,25,273
219,1396977038146379785,2021-05-24 23:50:55+00:00,EU_Commission,Remarks by President @vonderleyen following the first day of the European Council meeting #EUCO &gt; https://t.co/ZIIKkqQt6E #Belarus #Russia #UK https://t.co/IlA437Nxg0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",267,12,53
220,1396912530845577220,2021-05-24 19:34:35+00:00,MARYAMALKHAWAJA,"My father has been in prison for 3,698 days - that’s over a decade. He’s been severely tortured, physically, psychologically and sexually. 
Why? Because he’s a human rights defender who dared fight for human rights and the right to self determination in #Bahrain, a #US/#UK ally","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4368,66,1992
221,1396884506389487616,2021-05-24 17:43:13+00:00,AdoptionsUk,"Please retweet to help find the owner of this stray Lurcher found #Frodsham #Cheshire #UK 

Found on 24 May 2021 he will become the property of the council pound if unclaimed  by 31 May 2021. Do you recognise him?  Contact below if he is yours👇❤️
https://t.co/vyu7Lf2D7n
#dogs https://t.co/j1YhN1TiMV","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",197,4,431
222,1396832761844015107,2021-05-24 14:17:36+00:00,VanessaBeeley,"The Western Imperialist cabal is so pissed off. Ten years proxy military war #FAIL, 10 years incremental economic terrorism #FAIL, 10 year information war #FAIL. Will this Guardian disinfo babe call out ""fake elections"" in #US &amp; #UK or #Israel? 🤔🤔

#Syria_Rising https://t.co/f4u31aQHzJ","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",309,24,142
223,1396829240071491586,2021-05-24 14:03:37+00:00,DaveSpherical,Click full - #kingfisher out the water to perch set #flight #action #bird #birds #water #sonyalpha #TwitterNatureCommunity #TwitterFamily #twitter #photographer @looknorthBBC #naturelovers #photographylovers #reflection #landing #GreatBritain #uk #droplets @BBCSpringwatch https://t.co/9r9lbRluMm,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",751,16,109
224,1396811556403519488,2021-05-24 12:53:21+00:00,AdoptionsUk,"Urgent please retweet to find the owners of these 2 abandoned puppies #Buckingamshire #UK 
FOUND Friday 21st May  Near Great Missenden,  HP16   German Shepherd cross, NOT CHIPPED
SDK Wardens 03444 828 300 quote reference WDC 2105211700 A and WDC 2105211700
https://t.co/HteGVAT7A1 https://t.co/yGOu78wAgE","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",316,6,576
225,1396790924366303240,2021-05-24 11:31:22+00:00,AdoptionsUk,"Please give a huge retweet to help Obi find a home #LIVERPOOL #UK 

Obi has been in the shelter for 3 years! Looking for an experienced adult home as only pet, he'd like to meet adopters a few times before going home, poor lad, is there someone for him?💔
https://t.co/s9VJPJxGUX https://t.co/hLLxFIoXcX","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",249,13,411
226,1396734336070729731,2021-05-24 07:46:30+00:00,org_scp,"🇪🇸 ""Britons were urged not to travel to #Spain after #Madrid opened the doors to tourists from the UK"".

Translation = 'please don't go because it'll show #vaccinepassports &amp; PCR testing are pointless &amp; we'll be overwhelmed at the #UK Border.

No impact assessment done either.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",365,3,124
227,1396561838968655872,2021-05-23 20:21:03+00:00,AdoptionsUk,"Please retweet to help Woofy find a home #Canterbury #UK 
Patterdale Terrier aged 4, looking for a quiet adult home as only pet, would like a garden, he loves a good sniff, know tricks, see full details 
https://t.co/5IQsT053tg
#dogs #DogsofTwittter #Sunday #pets https://t.co/40bYGOqPU3","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",200,4,266
228,1396514519187329027,2021-05-23 17:13:02+00:00,AdoptionsUk,Please retweet to help Stevie find a palliative care home #Nottinghamshire  #dogs #UK https://t.co/vz34Y8kCG9,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",315,11,474
229,1396462973183463428,2021-05-23 13:48:12+00:00,AdoptionsUk,"Please retweet to help Ronnie find a home #Cumbria 

British Bulldog aged 4, can live with children aged 11+, he's ' affectionate and lazy' 😀 he possibly could live with another dog, can be left short periods and enjoys the car
DETAILS✅🐶👇
https://t.co/YzBHISkH9H
#dogs #UK https://t.co/wRbWUw4ozD","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",300,22,472
230,1396366686576599042,2021-05-23 07:25:35+00:00,SydesJokes,"My British Passport expires in April 2024. I hope by then to have my Finnish Citizenship so no need to renew my British Passport and have my Finnish/EU Passport instead. #Finland #Suomi #EU #EuropeanUnion #UnitedKingdom #UK

Only people I follow can comment. https://t.co/PHGU3UldzR","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",641,118,59
231,1396358722910408707,2021-05-23 06:53:57+00:00,SydesJokes,"Although I am settled in #Finland &amp; will never return to the #UK I will continue to fight the #Brexit &amp; #ToryLies. I won't rest until the Tories are no longer in Government and populism is defeated around the world.

#GTTO #ProgressiveAlliance #FBPE #FBPEGlobal #FBPA #FBR #Suomi https://t.co/doJ3T0QMsP","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",200,24,44
232,1396351310501404673,2021-05-23 06:24:30+00:00,ThatWelshGuyDan,My rant for the morning! #eurovision #UK https://t.co/518jNK6e8R,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",262,25,45
233,1396233758186016769,2021-05-22 22:37:23+00:00,icklenellierose,"Oh god a full on nil points for #UK LOVE the audience reaction though, so supportive! He deserves a lot of love for being a very lovely person. Just a bit of a weak song (and we’re not very popular tbh) #Eurovision","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1013,28,44
234,1396230666585509894,2021-05-22 22:25:06+00:00,thisisFoxx,"before any hot takes about the #UK result - you typically need a stand out song, a stand out vocal and stand out staging, regardless of whether it’s moody or poppy or kooky or anything else. if you don’t stand out, you don’t score high and that’s that. #Eurovision","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2115,243,192
235,1396228553306517506,2021-05-22 22:16:42+00:00,Mike_Fabricant,So pleased the #UK is maintaining our proud tradition of nul points #eurovision #BigZero,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",456,24,36
236,1396191682916405254,2021-05-22 19:50:11+00:00,TerryReintke,"I will vote for the UK.

If only to say:

We still love you. Even after all this mess.

❤️❤️❤️

#Eurovision #UK","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4602,356,224
237,1396191599592419333,2021-05-22 19:49:51+00:00,AndiMcLellan,LIGHT UP THE ROOOOOOOOOM. #Eurovision #UK https://t.co/FQIcV3AeY3,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",325,3,53
238,1396191511981744129,2021-05-22 19:49:31+00:00,neilslorance,Y’know what gawn yersel big man #draweurovision #Eurovision #UK https://t.co/xcYEOaaN27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",265,1,23
239,1396190791622664197,2021-05-22 19:46:39+00:00,Eurovision,#Eurovision has given us Epic Sax Man. Now give it up for Magnificent Trumpet Lad James Newman! What a BOP! #OpenUp #UK https://t.co/pUsEE3bY7M,"<a href=""http://grabyo.com"" rel=""nofollow"">Grabyo</a>",2849,560,411
240,1396190759062327298,2021-05-22 19:46:31+00:00,CommonESCGirl,The UK taking the trumpet boy meme to the next level #UK #Eurovision https://t.co/Hw18iwqGo8,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2082,5,735
241,1396118477090562050,2021-05-22 14:59:18+00:00,AdoptionsUk,"Please retweet to help Jake and Marley find a home #KENT 
Bonded Chihuahua aged 5-6, looking for an experienced adult home, they are very affectionate , love attention, please contact the shelter for more information
Contact👇
https://t.co/LgMFWiJGge
#dogs #pets #England #UK https://t.co/XOxe2wFY0a","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",214,6,336
242,1396028795371524096,2021-05-22 09:02:56+00:00,AdoptionsUk,"Please retweet to help Woofy find a home #Canterbury #UK 
Patterdale Terrier aged 4, looking for a quiet adult home as only pet, would like a garden, he loves a good sniff, know tricks, see full details ⭐️🏆🎾👇
https://t.co/23WrTKbebe
#dogs #DogsofTwittter #Saturday #pets https://t.co/Y8trAi0tPJ","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",284,4,404
243,1395395101111713792,2021-05-20 15:04:51+00:00,rameshlaus,"#UK and #France theaters reopen with robust audience count.. 

#CoronaPandemic","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2002,2,58
244,1395383151426420747,2021-05-20 14:17:22+00:00,Mike_Fabricant,Keir #Starmer has been reprimanded by the #UK Statistics Authority after falsely claiming that crime was rising during #PMQs last month. Sir David Norgrove warns Sir Keir that his misleading statement could cause “alarm” among the public which is “not supported by the data.”,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1133,65,373
245,1395310040777699331,2021-05-20 09:26:51+00:00,DTILondon,"#Jollibee’s #UK flagship store on Leicester Squre in the heart of #London is officially open! 🎉🎉🎉

#iamDTIph #bidaangsaya #chickenjoy @Jollibee https://t.co/ema2CsQvCL","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",386,6,45
246,1395213510817193984,2021-05-20 03:03:17+00:00,rameshlaus,#BCCI to decide whether to host the remainder of #IPL2021 in #UAE or #UK by this month end..,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",10459,74,984
247,1395110284113719297,2021-05-19 20:13:06+00:00,AleeseMm,"Our United Kingdom flag should be honoured and respected, just like the Stars &amp; Stripes of the USA 🇬🇧🇺🇸 if it wasn’t for our Armed Forces, we would have been exterminated by Hitler,think about that for a moment #UK #USA #ArmedForces #education #honour #pride #respect #tolerance https://t.co/Bq3uRI3jFZ","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",268,4,56
248,1395105890496286722,2021-05-19 19:55:38+00:00,AleeseMm,"Trying telling our Armed Forces it’s only a flag, our brave men and women sign up and are willing to pay the ultimate sacrifice for our flag, time we taught this in schools across the Nation #UK #Nation #ArmedForces #pride #respect #tolerance #unity @AncreSommeScot https://t.co/THFgCTnCfM","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",301,10,85
249,1394956758234304514,2021-05-19 10:03:02+00:00,DrSelvarajah,"This week - 30 years since I arrived in the #UK as a teenager fleeing the war in #SriLanka .

Very overwhelming to arrive in a strange land, speaking v little English.

UK has given many #refugees like me an opportunity to make something of ourselves. That’s what makes it great.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",466,12,51
250,1394923195166253056,2021-05-19 07:49:40+00:00,PPaulCharles,The #USA is letting fully-jabbed citizens travel without having to self-isolate on their return. The #EU is about to agree that fully-jabbed citizens can enter without having to self-isolate. The #UK doesn’t want to let fully-jabbed citizens have same rights. Why? @ThePCAgency,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1029,133,172
251,1394711618441863173,2021-05-18 17:48:56+00:00,DaveSpherical,Click full - What a pose by the female #kingfisher she's standing tall and proud. Such #beauty #TwitterNatureCommunity #bird #birds #wildlifephotography #birdphotography #SonyAlpha #lincolnshire #lincsconnect @looknorthBBC #British #uk #perfect #beauty #ProfilePic #photo https://t.co/j2t942gBLa,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1420,32,161
252,1394539438563340289,2021-05-18 06:24:46+00:00,PPaulCharles,"#EU ambassadors meet tomorrow to (hopefully) agree that fully-jabbed British travellers can travel to #EU countries without restriction - no tests needed after 1st June. The same should apply to fully-jabbed #UK citizens returning from green zones. 

https://t.co/r4QY02UAsr","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",609,101,69
253,1394384746994618379,2021-05-17 20:10:04+00:00,DaveSpherical,Click Full - Eyes bigger than her belly? This is a huge #catch for the female #kingfisher #greedy #hungry #birdphotography #TwitterNatureCommunity #twitter #fish #fishing #holdthatpose @looknorthBBC @FansSpringWatch @BBCCountryfile #lincolnshire #naturelovers #fishing #uk https://t.co/uSyOnQBqD4,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",469,18,68
254,1394286502046314497,2021-05-17 13:39:41+00:00,IsaacHdezF,Hoy regresamos al escenario !!! Can’t wait to back to the stage today! @ENBallet @visitlondon @FRANCE24 #London #Dance @GREATBritain https://t.co/imIFVofFm0 #Mexico #UK,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",304,10,36
255,1394237627105255425,2021-05-17 10:25:28+00:00,Mike_Fabricant,"The #EU now predict the #UK will be the fastest growing European economy. 😀🇬🇧🇬🇧🇬🇧
Meanwhile, @ONS say that original estimates of the #UK's economic downturn were over-pessimistic and the dip during lockdown was less than most western European countries. 😀🇬🇧🇬🇧🇬🇧
#DespiteBrexit","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1187,77,362
256,1394213282374950914,2021-05-17 08:48:44+00:00,GillianSproule,"Just £900,000 of dairy products made it out of the #UK to the #EU in February this year, compared with over £24m in February 2020...
#BrexitReality
#BrexitIsntWorking
#DairyFarmers #Farming #Scotland @NFUStweets
https://t.co/XGJXUvrDhe https://t.co/XGJXUvrDhe","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",292,21,317
257,1394002064276168704,2021-05-16 18:49:26+00:00,noorfromwithin,"In the last 5 years, Israel has bought 350 million pounds worth of military hardware from the UK. Boris also tried to ban public bodies from boycotting Israel.  #UK #PalestineBleeding #Palestine #GazaUnderAttac #IsraelTerrorism #IsraelTerrorists https://t.co/tR2ajZwENU","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",354,14,258
258,1393970449390964740,2021-05-16 16:43:48+00:00,AdoptionsUk,"Please retweet to help Saxon find a home #BIRMINGHAM 

Affectionate Akita aged 3, can live with other dogs, looking for an experienced, adult home that can train, previously had some issues around food, see full details please share 🎾🍀👇
https://t.co/uEMa5oEZWi
#dogs #pets #UK https://t.co/q8B8hSyI8r","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",218,3,320
259,1393963718451605507,2021-05-16 16:17:03+00:00,AdoptionsUk,"Please retweet to help Bella find a home #DEVON 
Animal Angel wanted to love a pooch on wheels💔
SEE INFO👇
https://t.co/1zUvIAJrbe
#dogs #pets #animals #UK #England https://t.co/Iq7vv5iXhR","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",497,13,471
260,1393940017979052032,2021-05-16 14:42:53+00:00,Gabi_Ashkenazi,"I just spoke with UK Foreign Secretary @DominicRaab. I thanked him for the support of the #UK government along with many other countries around the world for Israel’s right to defend its country and citizens.
🇬🇧🇮🇱","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1092,108,178
